,latitude,longitude,time,sensor_zenith_angle,xco2,xco2_uncertainty,xco2_apriori
620,55.91648,77.763016,1452154115.7175944,24.707909,413.95203,5.163089,400.57803
621,55.91926,77.76316,1452154120.210147,25.507956,418.77362,5.461821,400.5778
622,52.150936,84.45595,1452154152.593717,24.057713,403.6007,6.30137,400.6879
623,52.14782,84.45381,1452154157.0871143,24.6055,406.6858,6.1095934,400.68494
624,52.145855,84.4522,1452154161.8137434,25.411915,402.53522,6.173594,400.68317
625,44.818058,80.95846,1452154249.2786884,26.648632,401.0951,2.9677973,399.0361
626,44.813087,80.954094,1452154254.0042713,25.59122,399.87952,2.9648705,399.03006
627,44.80987,80.95065,1452154258.4977493,24.740034,399.13577,2.556525,399.02536
628,45.52794,77.69782,1452154263.2239356,3.7038002,400.22745,1.2754959,400.75427
629,45.526543,77.695076,1452154267.7169309,0.75868744,397.5953,1.3575492,400.7557
630,45.52693,77.6935,1452154272.4421115,2.227213,395.47296,1.3660936,400.7565
631,42.32922,79.94751,1452154318.538341,24.059385,415.0825,5.2818694,398.28436
632,42.330166,79.94725,1452154323.0318995,24.62985,413.538,4.1676135,398.28546
633,42.32773,79.94539,1452154327.7574823,25.449501,408.80188,3.6556547,398.28287
634,40.54317,76.0201,1452154346.1962879,3.6901786,407.6627,3.2862701,398.50363
635,40.541954,76.01754,1452154350.689283,0.73820925,410.2112,2.9010105,398.5046
636,40.544353,76.01657,1452154355.4144635,2.2746825,405.68002,2.414545,398.50656
637,38.044506,75.25274,1452154387.5654056,3.6794012,397.1943,1.8216215,398.42975
638,38.04544,75.25215,1452154392.2915921,0.699269,399.26917,1.9506385,398.42996
639,38.04419,75.25004,1452154396.7845469,2.2776482,398.49557,1.8468615,398.44925
640,25.876762,69.287346,1452154608.824475,24.199326,402.616,1.3168083,400.43155
641,25.881418,69.286766,1452154613.550581,24.776901,404.68872,1.4010425,400.43167
642,25.883936,69.28558,1452154618.0441797,25.616108,403.60693,1.3663367,400.4317
643,23.343304,68.747055,1452154622.7697625,26.852413,401.4499,0.9944528,400.05576
644,21.265907,70.69035,1452154636.4825025,21.593748,400.8154,1.2291405,401.06982
645,20.987473,70.62512,1452154641.208568,21.58251,400.99695,1.1928377,401.084
646,20.706284,70.559425,1452154645.7015634,21.597296,401.72134,2.473465,401.10065
647,20.427061,70.49425,1452154650.4266634,21.593912,400.49948,2.766718,401.08908
648,20.147547,70.42923,1452154654.9206643,21.592066,402.16165,2.3310452,401.07693
649,19.866976,70.36408,1452154659.6458852,21.60093,399.8797,1.8913357,401.06445
650,16.507504,69.59297,1452154714.961256,21.625557,401.1044,1.7748357,400.6952
651,16.227812,69.52939,1452154719.4547744,21.624643,400.14996,1.6158373,400.68228
652,15.947343,69.46583,1452154724.1799548,21.631258,399.5548,1.6784385,400.66904
653,15.667755,69.40252,1452154728.673996,21.628796,400.18155,1.5917954,400.65594
654,15.387381,69.339035,1452154733.4000616,21.634161,399.68585,1.4994035,400.64276
655,15.107349,69.2758,1452154737.8930569,21.636324,400.51205,1.5423259,400.62943
656,14.826544,69.21243,1452154742.6181972,21.646093,400.30414,1.5008584,400.61597
657,14.547293,69.14945,1452154747.1117556,21.640747,399.81818,1.4831026,400.60254
658,14.267728,69.086464,1452154751.8373384,21.638676,399.4176,1.5570309,400.589
659,13.987463,69.023544,1452154756.3308568,21.642382,398.9948,1.5369313,400.5756
660,13.426758,68.89758,1452154765.5500784,21.652514,397.7302,1.7803981,400.57376
661,13.14615,68.83459,1452154770.276144,21.659945,398.3548,1.6395632,400.56058
662,12.864874,68.77168,1452154774.7691796,21.673435,399.65817,1.5190784,400.5474
663,12.30525,68.64636,1452154783.988884,21.673248,399.10864,1.685327,400.5209
664,12.025132,68.58374,1452154788.714467,21.676283,399.02124,1.6323116,399.5831
665,11.744537,68.52104,1452154793.2069793,21.684113,398.7747,1.3762329,399.56946
666,11.465627,68.45887,1452154797.933568,21.675016,399.0005,1.3161236,399.5559
667,11.18536,68.39634,1452154802.4261208,21.679792,398.1136,1.6436296,399.54187
668,10.064491,68.1464,1452154820.8653688,21.69585,396.7545,1.218988,399.42728
669,9.784206,68.08395,1452154825.5905495,21.701286,399.29007,1.1458353,399.4132
670,9.505962,68.022026,1452154830.0840676,21.68691,398.8605,1.1502296,399.39914
671,9.224443,67.95937,1452154834.8106563,21.703115,398.29727,1.0927583,399.32767
672,8.943496,67.89684,1452154839.3032894,21.71495,399.34457,1.0889994,399.3129
673,8.664793,67.8348,1452154844.0288723,21.70567,399.0205,1.1358721,399.29868
674,8.382315,67.77195,1452154848.5223904,21.731451,398.81693,1.1617682,399.28452
675,8.102286,67.70959,1452154853.2485769,21.734596,398.98773,1.1864048,399.20486
676,7.8222923,67.64728,1452154857.7414916,21.73773,399.07773,1.2637484,399.1911
677,7.5422525,67.58493,1452154862.4676778,21.741179,398.51715,1.2073852,399.1773
678,7.263603,67.52286,1452154866.9602304,21.732433,398.7366,1.1708162,399.16373
679,-14.357497,62.68622,1452155240.4522703,12.309768,402.14038,0.713257,399.75226
680,-15.378632,62.45337,1452155258.8905528,11.443551,400.61444,0.7590593,399.71487
681,-15.635308,62.39465,1452155263.3841918,11.242294,400.0488,0.81151783,399.71106
682,-15.89073,62.335964,1452155268.1092918,11.032783,400.63385,0.8831673,399.70734
683,-16.140818,62.278454,1452155272.6032927,10.776612,399.30563,0.84657377,399.70383
684,-16.403889,62.217834,1452155277.328393,10.637702,398.75824,0.9034516,399.70026
685,-16.655304,62.15979,1452155281.822394,10.397309,398.79636,0.95647657,399.6969
686,-16.912067,62.10028,1452155286.5475342,10.207298,398.91315,0.8704202,399.69354
687,-17.167566,62.040916,1452155291.0410926,10.008102,398.21823,0.8988737,399.69037
688,-17.424356,61.981274,1452155295.7666755,9.821442,400.09424,0.9083575,399.6873
689,-17.676214,61.922543,1452155300.2602742,9.596158,398.99686,0.9974658,399.68433
690,-17.93373,61.86212,1452155304.986863,9.422673,401.14044,1.0845877,399.6814
691,-18.188269,61.802467,1452155309.4793751,9.226531,399.6768,1.0348502,399.67856
692,-18.447666,61.74153,1452155314.2055616,9.072376,399.88406,1.1332359,399.67578
693,-18.70266,61.681442,1452155318.6984763,8.886141,399.67123,1.0680467,399.68335
694,-18.955164,61.62186,1452155323.423657,8.683737,398.51163,1.099156,399.68082
695,-19.21137,61.561245,1452155327.917698,8.513669,398.83972,1.0760131,399.6783
696,-19.975445,61.379364,1452155341.8629453,7.996583,399.11972,0.9889691,399.67157
697,-20.740793,61.19587,1452155355.5745988,7.5327306,400.45825,1.3310549,399.66562
698,-20.995266,61.134377,1452155360.300745,7.386345,398.76117,1.2842193,399.66385
699,-21.250294,61.07275,1452155364.7937803,7.2485538,398.63312,1.2183964,399.65204
700,-22.52572,60.761562,1452155387.958169,6.668637,399.4328,1.2899051,399.6447
701,-22.779745,60.69892,1452155392.4517677,6.572527,398.73822,1.2405142,399.64346
702,-23.036081,60.635735,1452155397.1778736,6.492904,398.64856,1.222578,399.64233
703,-23.291168,60.57248,1452155401.6708686,6.4186506,399.913,1.2450998,399.64133
704,-23.546486,60.509056,1452155406.396009,6.3535895,400.5015,1.2349526,399.64035
705,-24.05528,60.38194,1452155415.616156,6.247726,400.07022,1.3264147,399.4503
706,-24.308205,60.318535,1452155420.1086686,6.206733,399.57834,1.3380936,399.63797
707,-24.563536,60.254166,1452155424.8342514,6.1826367,399.4391,1.2851748,399.63745
708,-24.817877,60.189926,1452155429.3277695,6.1663713,399.5708,1.213521,399.63693
709,-25.073206,60.125164,1452155434.0544791,6.162055,399.53082,1.156437,399.6365
710,-25.328136,60.060436,1452155438.5469913,6.1661606,399.4449,1.0258961,399.6362
711,-26.090336,59.86521,1452155452.4922788,6.244608,398.73566,1.1244917,399.63568
712,-26.598015,59.73401,1452155461.71138,6.3498435,399.25372,1.131827,399.64563
713,-26.852457,59.667873,1452155466.2049384,6.4163013,399.63504,1.0398184,399.64572
714,-27.107939,59.601234,1452155470.9305212,6.4888825,400.08267,1.0448034,399.64584
715,-27.361107,59.534973,1452155475.4240797,6.5762777,399.0412,1.0278136,399.6461
716,-27.61574,59.468098,1452155480.1491797,6.6676006,399.41202,1.0084093,399.6568
717,-27.869102,59.401245,1452155484.6431806,6.7721515,399.54965,0.89682144,399.64682
718,-28.123838,59.333782,1452155489.3693671,6.8791666,398.6006,0.90556777,399.64728
719,-28.376467,59.26663,1452155493.8623621,7.002013,399.48483,0.79656994,399.65817
720,-28.88515,59.130577,1452155503.081061,7.2536902,402.65988,0.8982089,399.4509
721,-29.392927,58.993694,1452155512.3002024,7.533843,400.4883,0.67455804,399.43445
722,-31.672586,58.364628,1452155553.9028735,9.058913,401.09805,0.7200354,399.44473
723,-32.178112,58.22184,1452155563.121572,9.442424,398.62344,0.75732535,399.46558
724,-32.430733,58.149574,1452155567.6145673,9.640781,399.7842,0.8454321,399.4095
725,-32.683258,58.077393,1452155572.3406732,9.840663,399.62766,0.8968404,399.411
726,-32.936584,58.004543,1452155576.8346741,10.037026,400.80316,1.0017047,399.41263
727,-33.43999,57.858932,1452155586.0534132,10.4588,399.44427,0.98222446,399.4557
728,-33.693817,57.785027,1452155590.7800019,10.6556015,402.95218,1.0859461,399.45743
729,-34.19852,57.63674,1452155599.998057,11.0762825,399.1982,0.9016379,399.4793
730,-34.44984,57.562405,1452155604.4916556,11.297057,398.40054,0.9617047,399.4812
731,-34.95437,57.411907,1452155613.7107565,11.72621,399.58038,0.9075125,399.48514
732,-35.206905,57.33612,1452155618.436983,11.939471,400.17548,0.93689656,399.4872
733,-35.709248,57.183952,1452155627.6560843,12.391384,398.75623,1.05536,399.49136
734,-35.96082,57.10724,1452155632.1485968,12.614177,398.9579,1.2312261,399.4935
735,-36.21214,57.03001,1452155636.8741796,12.840257,398.60043,1.214988,399.49567
736,-36.463287,56.952602,1452155641.3677783,13.068009,399.3974,1.3953549,399.4979
737,-46.67777,53.470867,1452155825.750725,20.318457,399.5311,1.1283278,399.43314
738,-46.9539,53.371796,1452155830.4769113,20.296465,399.05432,1.2478584,399.409
739,-47.505116,53.17049,1452155839.6960526,20.260303,398.67743,1.0259567,399.22983
740,-47.780926,53.06836,1452155844.189571,20.239698,396.02383,0.9975762,399.23294
741,-48.055378,52.965412,1452155848.9151537,20.230621,397.33633,1.1755189,399.30203
742,-48.331398,52.86076,1452155853.4086719,20.207066,398.23962,1.4100163,399.27402
743,-48.6066,52.75536,1452155858.1338525,20.189745,398.8605,1.1485314,399.27716
744,-48.88208,52.648617,1452155862.6278937,20.170118,396.3981,1.0138077,399.2803
745,-49.156086,52.541225,1452155867.3539593,20.16302,395.5415,1.3169962,399.28342
746,-49.431747,52.43208,1452155871.8469949,20.139845,397.506,1.5125948,399.25125
747,-49.706646,52.322002,1452155876.5720546,20.122688,395.0715,1.78972,399.2543
748,-49.981743,52.210537,1452155881.0656934,20.103567,398.5313,1.5473778,399.2573
749,-50.256084,52.09809,1452155885.792282,20.09085,398.76047,1.7662916,399.26022
750,-50.530228,51.98443,1452155890.2848349,20.078394,397.92978,1.3352758,399.26315
751,-67.799446,48.305542,1452156143.9274743,24.241468,415.3729,4.00668,399.42477
752,-67.77794,48.31476,1452156153.147179,25.533077,414.34415,3.9576967,399.4276
753,-76.15085,11.788086,1452156355.968368,24.456709,409.06793,2.2236915,398.75854
754,-76.14662,11.799927,1452156360.4610012,25.191404,407.3205,2.13828,398.7584
755,-79.59475,10.365496,1452156388.117902,1.7524881,410.9264,2.5893385,398.82727
756,-81.430214,20.559956,1452156397.3370836,24.802109,405.7425,2.7773938,398.83032
757,-81.42112,20.601694,1452156402.0631492,25.57786,409.07446,2.7416384,398.8298
758,-84.348335,-40.382893,1452156489.5285368,26.932604,403.8791,5.2280135,399.0066
759,-84.35207,-40.302574,1452156494.254683,25.881819,406.4615,5.4967246,399.00586
760,-81.267555,-53.27691,1452156544.843948,4.0375447,392.82053,6.447312,399.33795
761,-81.27047,-53.247456,1452156549.569048,1.1273001,392.76675,6.571852,399.33795
762,-81.273834,-53.19783,1452156554.0626063,1.8274161,398.73608,6.276838,399.33795
763,-83.45915,-62.187614,1452156558.789195,24.307028,388.12183,5.158253,399.3765
764,-83.46431,-62.10761,1452156563.2818282,24.834541,391.98624,4.9400196,399.3772
765,-83.46939,-62.018944,1452156568.008417,25.618017,387.671,4.958434,399.37787
766,-77.871506,-60.4831,1452156600.1579509,23.975601,373.95416,1.178561,399.41098
767,-77.873436,-60.46429,1452156604.8845396,24.45114,375.1596,1.1662548,399.41098
768,-77.87482,-60.444473,1452156609.3770518,25.190084,375.54242,1.0517262,399.41098
769,-76.42568,-70.02401,1452156614.103198,26.90856,389.13995,5.7065125,399.45035
770,-76.42808,-70.028275,1452156618.597199,25.819153,390.36792,5.4136996,399.45074
771,-76.431526,-70.023834,1452156623.3223393,24.923796,399.45142,5.8815727,399.45132
772,-79.89411,-87.55776,1452156641.7605817,24.320099,396.525,5.151041,399.12958
773,-79.90319,-87.52221,1452156646.2540598,24.856503,387.7945,4.798925,399.1298
774,-79.910934,-87.48661,1452156650.9806886,25.641857,399.31323,4.8079424,399.13004
775,-76.435005,-84.78778,1452156669.4184885,3.9834175,387.534,5.054078,399.28928
776,-76.43977,-84.777054,1452156673.9114835,1.0697006,393.34024,5.1218705,399.2893
777,-76.445526,-84.761246,1452156678.6379516,1.8756136,397.1105,5.1435657,399.28937
778,-74.73336,-77.573975,1452156692.3493237,25.193275,402.0338,3.438331,399.3468
779,52.145695,59.909763,1452160043.637885,24.057104,404.94043,4.4157305,400.60684
780,52.143852,59.908325,1452160048.130156,24.606688,401.7501,4.3708367,400.60614
781,52.142365,59.90701,1452160052.8570666,25.414804,399.38525,4.4537277,400.6056
782,49.727978,58.65366,1452160057.3493376,26.658407,396.68808,4.8222756,400.42892
783,49.723083,58.648705,1452160062.0754435,25.602015,396.71188,5.0603037,400.42932
784,49.71939,58.644657,1452160066.5684388,24.753014,397.6654,5.230188,400.43005
785,50.481934,55.08226,1452160080.5137663,2.1749942,388.25922,5.687734,400.51144
786,39.864017,54.493862,1452160223.2940822,26.648293,402.15646,1.5013692,400.92487
787,39.859226,54.49001,1452160228.0195847,25.588072,403.20038,1.4296492,400.91574
788,39.857372,54.48737,1452160232.5131834,24.73189,401.66226,1.4388354,400.91144
789,35.537636,49.98099,1452160320.210676,3.6696708,410.3317,3.2032664,400.0376
790,35.538113,49.979073,1452160324.7046366,0.694751,413.73456,2.889355,400.0354
791,35.5391,49.977642,1452160329.429777,2.3079364,409.62234,3.261164,400.03387
792,33.409973,46.47054,1452160352.3615777,25.762615,402.1587,1.4288507,400.37213
793,33.031357,49.28518,1452160366.3058593,0.686925,424.86542,1.7196231,399.8274
794,33.03247,49.283737,1452160370.7998605,2.3200798,419.76053,1.5795299,399.82864
795,32.381966,52.02278,1452160375.5260468,24.070131,401.1832,1.5010452,400.22647
796,32.380432,52.02128,1452160380.0185993,24.643621,402.11584,1.1825737,400.2259
797,32.381184,52.02044,1452160384.744142,25.483536,401.2799,1.5046759,400.2268
798,29.889944,51.29889,1452160389.2377405,26.657284,399.39084,1.4399642,400.55823
799,29.887651,51.296417,1452160393.9632833,25.583714,399.31668,1.4761461,400.55508
800,29.884579,51.29389,1452160398.456882,24.729633,401.38986,1.5049505,400.55142
801,30.907999,45.87405,1452160416.8950841,24.20405,401.4281,1.0529488,401.24454
802,30.911808,45.873672,1452160421.6212704,24.774574,401.8947,0.9123345,401.2446
803,-14.498625,36.12944,1452161163.6442423,24.12372,395.20578,1.1429731,399.75195
804,-14.494072,36.12871,1452161168.3693826,24.676502,394.86404,1.178866,399.75198
805,-14.490794,36.12705,1452161172.8623776,25.497679,394.49716,1.1617757,399.752
806,-17.034729,35.541416,1452161177.5884838,26.942944,399.28082,1.0829693,399.47125
807,-17.031439,35.541367,1452161182.0820823,25.821722,399.15085,1.0558648,399.47134
808,-17.029175,35.540844,1452161186.8076653,24.921558,398.21262,0.93799454,399.47144
809,-19.530409,34.92852,1452161246.6155887,24.108927,395.25803,0.8609844,399.67703
810,-19.525604,34.927895,1452161251.3416543,24.653826,395.86255,0.8489331,399.6771
811,-19.519617,34.926792,1452161255.8346896,25.475872,396.67664,0.878381,399.6772
812,-22.059334,34.30421,1452161265.0543942,25.838419,397.3967,0.6645339,399.64523
813,-22.055107,34.304382,1452161269.7799773,24.929205,396.78702,0.6728158,399.64526
814,-25.328075,35.513878,1452161329.5879006,6.166564,400.51086,0.9378582,399.60403
815,-25.581875,35.449093,1452161334.314087,6.1831203,399.67245,0.9442264,399.61932
816,-26.090366,35.318596,1452161343.5321822,6.2481017,399.18317,0.99127054,399.6192
817,-26.345606,35.25272,1452161348.0257406,6.2947,399.43484,1.0180765,399.61926
818,-26.853891,35.12088,1452161357.244882,6.4192348,399.2658,0.9025772,399.61957
819,-27.10827,35.05453,1452161361.9714708,6.495119,399.1223,0.99316424,399.61984
820,-27.362669,34.987926,1452161366.463983,6.579444,399.22937,1.0167923,399.62015
821,-27.616064,34.921356,1452161371.1901693,6.6754956,399.9275,1.0630412,399.56763
822,-27.870089,34.8543,1452161375.6831646,6.778162,399.81674,1.0291488,399.56802
823,-28.88534,34.58387,1452161394.1219702,7.264998,399.73538,0.9832337,399.57043
824,-32.431168,33.602608,1452161458.6554766,9.655688,401.16214,1.1504713,399.55685
825,-32.684845,33.53011,1452161463.3816628,9.846855,399.50604,1.3741585,399.58813
826,-37.21771,32.17007,1452161546.3529692,13.764718,400.4632,1.6297132,399.59445
827,-37.971,31.931112,1452161560.0656688,14.451525,398.0054,1.5144945,399.60178
828,-38.47004,31.770359,1452161569.28477,14.936934,398.05927,1.8294699,399.60666
829,-39.22213,31.524641,1452161583.2300975,15.631998,395.57928,1.0670301,399.46558
830,-39.47434,31.441294,1452161587.7230928,15.849267,397.7064,0.99479055,399.59546
831,-41.719143,30.674965,1452161629.3253615,18.006655,398.58722,0.8598434,399.37656
832,-41.96759,30.587324,1452161633.8193626,18.252234,396.35632,0.8079064,399.37933
833,-77.204994,11.27735,1452162210.130781,25.56255,408.5472,2.6956477,398.7855
834,-79.45716,4.895378,1452162219.3488762,25.904202,410.78122,2.4925127,398.85797
835,-79.38491,-46.323936,1452162339.1983972,26.942888,397.25644,2.423751,399.1861
836,-79.386856,-46.315556,1452162343.6913922,25.849493,400.7561,2.4820764,399.186
837,-81.80709,-43.026176,1452162352.9105334,4.060765,390.61993,4.3842344,399.33832
838,-81.807014,-42.99677,1452162357.6366796,1.1606882,397.85526,4.6756806,399.33832
839,-81.80573,-42.947666,1452162362.129192,1.7811124,399.20905,4.439724,399.3383
840,-84.24052,-38.85644,1452162366.854775,24.291048,405.1384,3.198915,399.00293
841,-84.23688,-38.73551,1452162371.3483334,24.819931,406.40015,3.0359154,399.00253
842,-84.346756,-64.93007,1452162380.567515,26.923975,418.7513,4.736634,399.25
843,-84.35031,-64.858864,1452162385.2936208,25.877522,416.0589,3.7933865,399.2514
844,-84.353836,-64.76487,1452162389.7866158,25.032177,409.96277,3.5804844,399.2561
845,-81.91111,-60.986603,1452162394.5128024,4.035209,396.89523,4.980208,399.38095
846,-81.91201,-60.961582,1452162399.0053148,1.1413869,391.77664,4.806137,399.38095
847,-81.912926,-60.913517,1452162403.7308574,1.798193,392.62167,4.7033834,399.38095
848,-76.43131,-109.33858,1452162560.45634,3.9906929,398.23886,5.412582,399.10638
849,-76.43688,-109.32537,1452162564.9491742,1.0662562,398.9015,5.229213,399.1063
850,55.38185,27.546188,1452165865.31353,33.22585,404.94183,3.74,400.4948
851,55.10594,30.030321,1452165870.0400784,22.092484,401.15317,4.231781,400.45068
852,38.43544,23.161392,1452166165.0482953,24.893736,403.4522,1.609476,400.5894
853,10.361785,19.395939,1452166630.4937289,0.6764017,402.9792,0.99172336,400.56323
854,10.365318,19.394981,1452166635.2198749,2.3613315,403.8061,0.9773654,400.56342
855,10.740086,16.9964,1452166639.7128701,24.186619,402.81793,1.1381811,400.48715
856,10.744304,16.995607,1452166644.4379702,24.76555,402.20667,1.1156852,400.48734
857,10.748314,16.994425,1452166648.931971,25.614216,403.21698,0.9122016,400.48755
858,8.198027,16.481691,1452166653.6570714,26.872356,400.54724,1.4007694,400.46484
859,8.199241,16.480204,1452166658.15067,25.77326,400.31082,1.3548226,400.4648
860,8.202395,16.479242,1452166662.876253,24.88616,402.3267,1.6933535,400.4649
861,7.833938,18.857826,1452166667.369771,3.6853285,404.2987,1.1070822,400.4538
862,7.8356223,18.856997,1452166672.0959573,0.68317795,402.86044,1.0630876,400.45392
863,7.8389897,18.855938,1452166676.5889928,2.3511138,403.64267,1.20111,400.4542
864,7.2528796,21.19467,1452166681.3140526,24.092747,403.6316,1.4985145,400.4091
865,7.2581587,21.194395,1452166685.8080938,24.68614,403.45898,1.4107044,400.4092
866,7.2609057,21.193356,1452166690.533194,25.538969,403.26685,1.4510467,400.4093
867,4.718082,20.656244,1452166695.0267925,26.741837,400.92606,1.3787448,400.30652
868,4.718039,20.655025,1452166699.7523756,25.650589,400.85254,1.2555114,400.30646
869,4.719361,20.654055,1452166704.2458937,24.774397,400.13184,1.2570345,400.3065
870,5.3056,18.323664,1452166708.9714766,3.708786,404.86337,1.4749649,400.33148
871,5.310087,18.322649,1452166713.4650753,0.6792334,404.49014,1.3625282,400.33148
872,5.3114896,18.321268,1452166718.191141,2.333239,405.02835,1.3115792,400.3315
873,5.689851,15.951671,1452166722.6841762,24.179113,402.08542,1.2000035,400.34036
874,5.6919227,15.950383,1452166727.4092765,24.751225,402.34738,1.2487783,400.34033
875,5.695789,15.949147,1452166731.9032774,25.595837,403.06717,1.546231,400.34024
876,-17.427778,13.474148,1452167082.2253764,3.8741105,393.2091,1.2011226,399.69336
877,-17.423805,13.474183,1452167086.9520857,0.8672815,393.34286,1.1862375,399.69302
878,-17.41992,13.4734335,1452167091.444558,2.141955,396.1296,1.3628104,399.6927
879,-17.987888,15.931167,1452167096.1706638,24.130917,399.63644,0.6575447,399.62793
880,-17.980736,15.930823,1452167100.663659,24.700205,400.20395,0.6852545,399.628
881,-17.97293,15.93024,1452167105.3898454,25.53868,400.47238,0.6709488,399.62808
882,-22.780628,11.606027,1452167174.415864,6.568254,394.02908,1.511878,399.57355
883,-23.03623,11.542996,1452167179.1420505,6.4861846,397.2753,1.661468,399.57263
884,-24.308798,11.225581,1452167202.0728855,6.2047267,401.83676,1.8401065,399.53802
885,-24.563412,11.161415,1452167206.7984686,6.1797333,397.89728,1.6388452,399.53738
886,-24.820198,11.096491,1452167211.2919867,6.167536,396.85864,1.6669586,399.53683
887,-25.073313,11.032317,1452167216.0175695,6.161167,398.83615,1.5405371,399.5364
888,-25.581667,10.902887,1452167225.2372742,6.182275,399.37827,1.7486358,399.51465
889,-26.344694,10.706699,1452167238.948968,6.2943964,398.96695,1.5961392,399.51443
890,-26.600008,10.640596,1452167243.6744704,6.3497496,399.81836,1.618293,399.5674
891,-27.107954,10.5082855,1452167252.8946579,6.494242,399.10498,1.6611152,399.568
892,-27.362204,10.441714,1452167257.3871703,6.5789766,399.77487,1.6151458,399.53656
893,-27.61589,10.375039,1452167262.1133566,6.6742277,399.74838,1.6575147,399.53696
894,-27.86992,10.308045,1452167266.606392,6.7762747,401.7248,1.7751731,399.53738
895,-28.630615,10.105807,1452167280.551639,7.1343594,400.00003,1.5993859,399.51746
896,-29.393465,9.900524,1452167294.2632928,7.5409584,397.16473,1.5989416,399.5196
897,-29.898674,9.763167,1452167303.4824743,7.8584385,398.78696,1.5647527,399.4859
898,-30.153917,9.69323,1452167308.2085803,8.009582,398.0293,1.5444036,399.48682
899,-30.405748,9.62402,1452167312.7015755,8.185311,398.54364,1.3145177,399.48782
900,-30.658648,9.554254,1452167317.4266756,8.358402,398.8446,1.3471999,399.47217
901,-30.912437,9.483953,1452167321.9206765,8.529993,398.80524,1.2329807,399.4733
902,-33.189907,8.838,1452167363.5219798,10.248975,397.9533,1.1307746,399.5384
903,-36.966812,7.702099,1452167432.548964,13.530632,398.23117,0.9641241,399.40613
904,-37.46892,7.5442657,1452167441.7681859,13.988923,396.83887,1.2392566,399.41083
905,-37.720036,7.4644437,1452167446.493286,14.217647,398.1547,1.1638834,399.41324
906,-37.97083,7.3844714,1452167450.9868846,14.449239,397.54935,1.3147205,399.45602
907,-77.22521,-13.306997,1452168091.8250904,24.272156,400.232,2.359015,399.00894
908,-79.60039,-38.792534,1452168160.8520746,4.0834365,396.04614,3.839115,399.23474
909,-79.59782,-38.768387,1452168165.5783012,1.1724167,397.0945,3.6263635,399.23474
910,-79.5947,-38.74777,1452168170.0707734,1.7470813,398.4168,3.5517867,399.2347
911,-83.1704,-42.9627,1452168188.509056,26.941029,404.1741,4.461954,399.18054
912,-83.16801,-42.903923,1452168193.2352827,25.891254,396.70206,4.306429,399.18076
913,-80.980194,-51.481686,1452168202.454424,4.083843,393.91852,5.2908535,399.3373
914,-80.975525,-51.416798,1452168211.6734445,1.759039,394.57675,5.059631,399.33728
915,-79.38404,-70.86701,1452168230.1112845,26.941513,400.73648,4.363488,399.38028
916,-79.38619,-70.866936,1452168234.60432,25.853512,398.01422,4.4289846,399.38025
917,-79.38733,-70.84563,1452168239.330466,24.952335,394.4218,4.6736484,399.37985
918,-84.23886,-63.379116,1452168257.768829,24.29618,398.87512,4.8063025,399.29935
919,-84.23549,-63.275684,1452168262.2613416,24.821579,399.54987,4.141247,399.29877
920,-84.23157,-63.177544,1452168266.98789,25.599754,391.43167,4.082392,399.29803
921,-81.81925,-126.861786,1452168359.1778948,25.869764,389.258,4.5380797,399.28827
922,-81.82796,-126.82267,1452168363.67089,25.02637,385.40402,4.5342064,399.28842
923,-77.86889,-109.57906,1452168382.1086898,23.975155,397.6033,4.0211434,399.06393
924,-77.87064,-109.5615,1452168386.834313,24.450928,399.93933,3.6797273,399.06387
925,-77.871284,-109.547646,1452168391.327791,25.18653,396.95743,3.4841185,399.06387
926,34.89141,3.7202775,1452172088.0739033,26.647703,401.23468,0.9782373,400.6754
927,34.886345,3.7168217,1452172092.799446,25.587364,400.57434,0.947393,400.67285
928,34.88333,3.7139425,1452172097.2929642,24.732466,401.19196,0.9891768,400.67105
929,35.540543,0.89178437,1452172102.0185874,3.6745408,399.64523,1.3378347,400.8455
930,35.54055,0.8897658,1452172106.5110593,0.7052341,400.13196,1.2937953,400.84512
931,35.542614,0.88855135,1452172111.237286,2.3093307,399.623,1.3278917,400.8452
932,33.412617,-2.6165187,1452172129.6755686,26.84463,400.13864,1.0379717,400.5302
933,33.414543,-2.618501,1452172134.168081,25.758799,401.1606,0.9797151,400.5302
934,33.41602,-2.6205122,1452172138.893664,24.892168,401.4019,0.9043638,400.53012
935,33.0348,0.19672361,1452172143.3872223,3.660792,402.09393,0.9293215,400.45685
936,33.03475,0.19574636,1452172148.1133685,0.68728846,402.3864,0.9573673,400.45734
937,33.03548,0.19424345,1452172152.6063635,2.3152962,403.0051,0.88705724,400.4583
938,32.38328,2.9327507,1452172157.3324695,24.066301,402.94077,1.0114429,401.0016
939,9.771788,-2.7902174,1452172502.9268532,26.716402,402.59454,1.3179518,400.48187
940,9.771141,-2.7916381,1452172507.6519938,25.629314,402.55475,1.5410498,400.48187
941,9.771337,-2.7928753,1452172512.1455922,24.758736,402.95874,1.6679535,400.48187
942,1.1003518,-7.498238,1452172641.211076,21.910242,401.44025,1.7335302,400.142
943,-0.57935274,-7.88255,1452172668.867494,21.978743,401.10385,1.2878618,400.0527
944,-0.85986525,-7.947353,1452172673.5936806,21.997637,400.94412,1.6818432,400.1285
945,-1.1381544,-8.011604,1452172678.0861928,21.996443,399.92496,1.2990304,400.11792
946,-6.194178,-9.147733,1452172765.783082,19.702225,401.1303,1.3866878,399.945
