,sounding_id,latitude,longitude,time,solar_zenith_angle,sensor_zenith_angle,xco2_quality_flag,xco2,xco2_uncertainty,xco2_apriori,pressure_levels,co2_profile_apriori,pressure_weight,dates
0,20160102005223,-24.553658,172.7425,1451695945.2100575,4.7914667,24.090277,1,398.15314,1.3915493,399.66754,"[1.00869857e-01 5.30893974e+01 1.06178795e+02 1.59268173e+02
 2.12357590e+02 2.65446991e+02 3.18536346e+02 3.71625763e+02
 4.24715179e+02 4.77804596e+02 5.30893982e+02 5.83983337e+02
 6.37072693e+02 6.90162170e+02 7.43251526e+02 7.96341003e+02
 8.49430359e+02 9.02519775e+02 9.55609192e+02 1.00869855e+03]","[390.7697  397.75208 400.63687 400.64627 400.632   400.5955  400.53934
 400.4666  400.38058 400.28424 400.18015 400.06754 399.94223 399.81195
 399.67673 399.53604 399.3892  399.23538 399.07404 398.90497]","[0.02648718 0.05296789 0.05293631 0.05289339 0.05286139 0.05283483
 0.05280958 0.05277517 0.05275246 0.05273192 0.05266935 0.05255907
 0.05242781 0.05236103 0.05245813 0.0525206  0.05240847 0.05228641
 0.05218932 0.02606969]",2016-01-02 00:52:23
1,20160102005228,-24.547958,172.74211,1451695949.9356806,4.8059535,24.628723,1,399.34375,1.419487,399.66754,"[1.00893408e-01 5.31017952e+01 1.06203590e+02 1.59305374e+02
 2.12407181e+02 2.65508972e+02 3.18610748e+02 3.71712555e+02
 4.24814362e+02 4.77916168e+02 5.31017944e+02 5.84119751e+02
 6.37221497e+02 6.90323364e+02 7.43425110e+02 7.96526917e+02
 8.49628723e+02 9.02730530e+02 9.55832336e+02 1.00893414e+03]","[390.7697  397.75208 400.63687 400.64624 400.63196 400.5955  400.5393
 400.46658 400.38055 400.28424 400.1801  400.0675  399.94223 399.81198
 399.67676 399.53607 399.38922 399.23544 399.0741  398.90506]","[0.02648716 0.0529679  0.0529364  0.05289352 0.05286155 0.05283501
 0.05280982 0.05277543 0.05275274 0.0527323  0.05266976 0.05255939
 0.05242787 0.0523609  0.0524581  0.05252033 0.05240769 0.05228571
 0.05218893 0.02606952]",2016-01-02 00:52:28
2,20160102005232,-24.544949,172.7403,1451695954.4291587,4.820066,25.432869,1,399.25946,1.4963825,399.66757,"[1.00816950e-01 5.30615578e+01 1.06123116e+02 1.59184662e+02
 2.12246231e+02 2.65307800e+02 3.18369324e+02 3.71430878e+02
 4.24492462e+02 4.77554016e+02 5.30615601e+02 5.83677124e+02
 6.36738647e+02 6.89800232e+02 7.42861755e+02 7.95923340e+02
 8.48984924e+02 9.02046448e+02 9.55108032e+02 1.00816962e+03]","[390.7697  397.75208 400.63684 400.64624 400.63196 400.59546 400.5393
 400.46658 400.38055 400.28424 400.1801  400.0675  399.94223 399.81198
 399.67676 399.5361  399.38925 399.23547 399.07413 398.9051 ]","[0.0264857  0.05296495 0.05293341 0.05289052 0.05285855 0.05283202
 0.052807   0.05277285 0.05275023 0.05273023 0.05266916 0.05256108
 0.05243201 0.05236452 0.05245836 0.05252088 0.05241095 0.05229022
 0.05219464 0.02607274]",2016-01-02 00:52:32
3,20160102010750,-77.64792,117.06473,1451696871.832189,58.943233,26.95575,1,404.99014,3.3346617,398.85254,"[6.4432800e-02 3.3912003e+01 6.7824005e+01 1.0173600e+02 1.3564801e+02
 1.6956001e+02 2.0347200e+02 2.3738402e+02 2.7129602e+02 3.0520801e+02
 3.3912003e+02 3.7303201e+02 4.0694400e+02 4.4085605e+02 4.7476804e+02
 5.0868005e+02 5.4259204e+02 5.7650403e+02 6.1041602e+02 6.4432800e+02]","[390.60153 393.8918  395.31683 396.4103  397.33206 398.14474 398.87704
 399.55115 400.1702  400.19635 400.222   400.2471  400.2717  400.29584
 400.31952 400.3428  400.36572 400.38834 400.41074 400.4329 ]","[0.02642039 0.05282803 0.0527859  0.05273779 0.05270546 0.05268113
 0.05266152 0.05264497 0.05263025 0.05261683 0.05260439 0.05259232
 0.05258062 0.05256927 0.05255813 0.05254695 0.05253508 0.05252384
 0.05251826 0.02625887]",2016-01-02 01:07:50
4,20160102010836,-83.17064,120.690865,1451696917.927493,62.127113,25.893877,1,409.90796,4.2980876,398.57144,"[6.6546679e-02 3.5024570e+01 7.0049141e+01 1.0507370e+02 1.4009828e+02
 1.7512285e+02 2.1014740e+02 2.4517198e+02 2.8019656e+02 3.1522113e+02
 3.5024570e+02 3.8527026e+02 4.2029480e+02 4.5531940e+02 4.9034396e+02
 5.2536853e+02 5.6039313e+02 5.9541766e+02 6.3044226e+02 6.6546680e+02]","[390.58902 393.60565 394.91208 395.91458 396.7597  397.50433 398.17712
 398.79715 399.37488 399.90338 400.1427  400.17465 400.20706 400.2399
 400.27313 400.3067  400.3406  400.37476 400.40915 400.44373]","[0.02641925 0.05282583 0.05278386 0.05273572 0.05270313 0.0526785
 0.05265862 0.05264191 0.05262741 0.0526145  0.05260259 0.05259106
 0.05258045 0.0525709  0.052561   0.05255103 0.0525418  0.05253181
 0.05252189 0.02625874]",2016-01-02 01:08:36
5,20160102010840,-83.16635,120.76686,1451696922.4199653,62.116055,25.042412,1,415.6553,4.1685386,398.572,"[6.6525474e-02 3.5013409e+01 7.0026817e+01 1.0504022e+02 1.4005363e+02
 1.7506705e+02 2.1008044e+02 2.4509386e+02 2.8010727e+02 3.1512070e+02
 3.5013409e+02 3.8514749e+02 4.2016089e+02 4.5517432e+02 4.9018771e+02
 5.2520117e+02 5.6021454e+02 5.9522797e+02 6.3024139e+02 6.6525476e+02]","[390.58905 393.60608 394.91272 395.91534 396.76062 397.50534 398.17822
 398.7983  399.37613 399.90466 400.1428  400.17477 400.20724 400.24008
 400.27335 400.30692 400.34082 400.37503 400.40942 400.444  ]","[0.02641938 0.0528261  0.05278414 0.05273602 0.05270343 0.05267881
 0.05265893 0.05264221 0.0526277  0.05261476 0.05260281 0.05259118
 0.05258048 0.05257088 0.05256087 0.05255075 0.05254136 0.05253112
 0.0525209  0.02625818]",2016-01-02 01:08:40
6,20160102010850,-80.979805,112.158226,1451696931.6390662,61.62411,1.168238,1,406.49915,3.947187,398.6405,"[6.42086640e-02 3.37940331e+01 6.75880661e+01 1.01382095e+02
 1.35176132e+02 1.68970169e+02 2.02764191e+02 2.36558243e+02
 2.70352264e+02 3.04146301e+02 3.37940338e+02 3.71734375e+02
 4.05528381e+02 4.39322449e+02 4.73116486e+02 5.06910522e+02
 5.40704529e+02 5.74498535e+02 6.08292603e+02 6.42086609e+02]","[390.59183 393.6697  395.0027  396.02554 396.88785 397.64755 398.33438
 398.966   399.55392 400.10544 400.1678  400.19647 400.2252  400.2539
 400.28265 400.3114  400.34015 400.3689  400.39767 400.42645]","[0.02642163 0.05283049 0.05278833 0.05274013 0.0527076  0.0526831
 0.05266335 0.05264675 0.05263216 0.05261855 0.0526056  0.05259284
 0.0525797  0.05256719 0.05255559 0.05254411 0.05253272 0.05252171
 0.05251331 0.02625512]",2016-01-02 01:08:50
7,20160102010904,-78.75893,105.90958,1451696945.5833883,61.40338,24.452232,1,407.96097,2.9670565,398.75854,"[6.2481720e-02 3.2885120e+01 6.5770241e+01 9.8655350e+01 1.3154048e+02
 1.6442560e+02 1.9731070e+02 2.3019582e+02 2.6308096e+02 2.9596606e+02
 3.2885120e+02 3.6173627e+02 3.9462140e+02 4.2750656e+02 4.6039163e+02
 4.9327679e+02 5.2616193e+02 5.5904700e+02 5.9193213e+02 6.2481726e+02]","[390.59723 393.7937  395.1781  396.24036 397.1359  397.925   398.63785
 399.29193 399.915   400.1743  400.19995 400.22528 400.25027 400.275
 400.2994  400.32358 400.3475  400.37122 400.39474 400.41815]","[0.02642087 0.05282899 0.05278687 0.05273876 0.05270643 0.05268212
 0.05266256 0.05264597 0.05263134 0.05261781 0.05260476 0.05259209
 0.05258054 0.05256945 0.05255757 0.0525448  0.05253213 0.05252191
 0.05251693 0.0262581 ]",2016-01-02 01:09:04
8,20160102010908,-78.75708,105.91858,1451696950.0769467,61.397655,25.179392,1,410.18045,2.928093,398.75858,"[6.2536821e-02 3.2914116e+01 6.5828232e+01 9.8742340e+01 1.3165646e+02
 1.6457059e+02 1.9748468e+02 2.3039880e+02 2.6331293e+02 2.9622705e+02
 3.2914117e+02 3.6205527e+02 3.9496936e+02 4.2788351e+02 4.6079761e+02
 4.9371176e+02 5.2662585e+02 5.5953998e+02 5.9245410e+02 6.2536816e+02]","[390.59723 393.79373 395.17813 396.24042 397.13593 397.92502 398.63794
 399.292   399.9151  400.17432 400.19995 400.2253  400.2503  400.27502
 400.29944 400.3236  400.3475  400.37125 400.39474 400.41815]","[0.02642092 0.0528291  0.05278699 0.0527389  0.05270657 0.05268227
 0.0526627  0.0526461  0.05263147 0.0526179  0.05260482 0.05259211
 0.05258052 0.05256939 0.05255743 0.05254457 0.05253182 0.0525216
 0.05251676 0.02625807]",2016-01-02 01:09:08
9,20160102010922,-79.387474,92.767204,1451696964.0216708,63.934277,24.95109,1,407.41354,2.9721656,398.7527,"[5.9965558e-02 3.1560820e+01 6.3121639e+01 9.4682449e+01 1.2624328e+02
 1.5780409e+02 1.8936490e+02 2.2092574e+02 2.5248656e+02 2.8404736e+02
 3.1560818e+02 3.4716901e+02 3.7872980e+02 4.1029065e+02 4.4185147e+02
 4.7341229e+02 5.0497311e+02 5.3653387e+02 5.6809473e+02 5.9965558e+02]","[390.59726 393.79446 395.17914 396.24164 397.13733 397.9266  398.63974
 399.29453 399.91403 400.1682  400.19238 400.21637 400.24017 400.26376
 400.2872  400.31046 400.33356 400.3565  400.3794  400.40213]","[0.02641999 0.05282711 0.05278488 0.05273674 0.05270436 0.05268009
 0.05266061 0.05264402 0.05262945 0.05261659 0.05260466 0.05259284
 0.05258154 0.05257108 0.05256052 0.05254874 0.05253592 0.05252429
 0.05251807 0.02625849]",2016-01-02 01:09:22
