,sounding_id,latitude,longitude,time,solar_zenith_angle,sensor_zenith_angle,xco2_quality_flag,xco2,xco2_uncertainty,xco2_apriori,pressure_levels,co2_profile_apriori,pressure_weight,dates
0,20160106000147,-79.45806,160.33319,1452038509.515801,57.612564,25.899086,1,398.58325,2.8214378,399.097,"[9.4891995e-02 4.9943157e+01 9.9886314e+01 1.4982945e+02 1.9977263e+02
 2.4971579e+02 2.9965891e+02 3.4960211e+02 3.9954526e+02 4.4948843e+02
 4.9943158e+02 5.4937469e+02 5.9931781e+02 6.4926105e+02 6.9920422e+02
 7.4914740e+02 7.9909052e+02 8.4903363e+02 8.9897687e+02 9.4891998e+02]","[390.62994 394.09344 395.59348 396.74448 397.71478 398.56958 399.3411
 400.06396 400.21204 400.25797 400.30328 400.3481  400.39246 400.43652
 400.48035 400.52402 400.60706 400.69702 400.78632 400.87482]","[0.0264265  0.05284067 0.05279987 0.05275308 0.05272108 0.05269648
 0.05267606 0.05265735 0.05263986 0.05262317 0.05260611 0.0525909
 0.05257792 0.05256474 0.05254998 0.05253376 0.05252048 0.05250853
 0.05248215 0.02623132]",2016-01-06 00:01:47
1,20160106000152,-79.451096,160.3668,1452038514.0093997,57.602436,25.044334,1,402.81015,2.7242072,399.10284,"[9.52971354e-02 5.01563873e+01 1.00312775e+02 1.50469162e+02
 2.00625549e+02 2.50781952e+02 3.00938324e+02 3.51094666e+02
 4.01251099e+02 4.51407501e+02 5.01563904e+02 5.51720276e+02
 6.01876648e+02 6.52033020e+02 7.02189331e+02 7.52345825e+02
 8.02502197e+02 8.52658569e+02 9.02815002e+02 9.52971313e+02]","[390.63022 394.0993  395.60175 396.75458 397.72647 398.58264 399.3554
 400.07968 400.21347 400.25974 400.3054  400.3505  400.39517 400.43954
 400.4837  400.52765 400.61285 400.70078 400.78806 400.8746 ]","[0.02642551 0.05283866 0.0527978  0.052751   0.052719   0.05269443
 0.05267408 0.05265558 0.05263841 0.05262213 0.05260559 0.05259088
 0.05257819 0.05256524 0.05255101 0.05253555 0.05252277 0.05251139
 0.05248765 0.02623517]",2016-01-06 00:01:52
2,20160106000157,-77.860565,150.6538,1452038518.7349825,57.09997,4.1133513,1,419.26065,3.295257,398.74496,"[7.2358891e-02 3.8083626e+01 7.6167252e+01 1.1425088e+02 1.5233450e+02
 1.9041814e+02 2.2850175e+02 2.6658539e+02 3.0466901e+02 3.4275266e+02
 3.8083627e+02 4.1891986e+02 4.5700351e+02 4.9508713e+02 5.3317078e+02
 5.7125439e+02 6.0933801e+02 6.4742163e+02 6.8550531e+02 7.2358887e+02]","[390.61526 393.75598 395.11624 396.16    397.03986 397.81516 398.51593
 399.158   399.765   400.1953  400.22806 400.26004 400.2913  400.3219
 400.35196 400.38153 400.41074 400.4396  400.4682  400.4966 ]","[0.02641959 0.05282666 0.05278508 0.05273742 0.05270512 0.05268051
 0.05266051 0.05264363 0.05262908 0.05261614 0.05260402 0.05259236
 0.05258142 0.05257077 0.05255904 0.05254682 0.05253588 0.05252499
 0.05252026 0.0262607 ]",2016-01-06 00:01:57
3,20160106000206,-77.85161,150.69257,1452038527.9540837,57.083546,1.7439015,1,403.13382,2.440799,398.74512,"[7.19931647e-02 3.78911400e+01 7.57822800e+01 1.13673416e+02
 1.51564560e+02 1.89455704e+02 2.27346832e+02 2.65237976e+02
 3.03129120e+02 3.41020264e+02 3.78911407e+02 4.16802521e+02
 4.54693665e+02 4.92584839e+02 5.30475952e+02 5.68367126e+02
 6.06258240e+02 6.44149353e+02 6.82040527e+02 7.19931641e+02]","[390.61526 393.75613 395.11642 396.16022 397.04013 397.81546 398.5162
 399.1583  399.76538 400.19543 400.22815 400.26013 400.29138 400.322
 400.35202 400.3816  400.4108  400.43964 400.46823 400.49664]","[0.02641945 0.05282634 0.05278471 0.05273702 0.05270469 0.05268008
 0.05266007 0.0526432  0.05262867 0.05261575 0.05260369 0.05259215
 0.0525813  0.05257076 0.05255932 0.05254734 0.05253667 0.05252609
 0.05252143 0.02626128]",2016-01-06 00:02:06
4,20160106000215,-76.15424,142.66762,1452038537.1727824,56.863117,24.454172,1,410.56546,2.7051775,398.71606,"[6.99410737e-02 3.68110924e+01 7.36221848e+01 1.10433266e+02
 1.47244370e+02 1.84055466e+02 2.20866531e+02 2.57677643e+02
 2.94488739e+02 3.31299835e+02 3.68110931e+02 4.04921997e+02
 4.41733063e+02 4.78544159e+02 5.15355286e+02 5.52166382e+02
 5.88977478e+02 6.25788513e+02 6.62599670e+02 6.99410706e+02]","[390.61392 393.72556 395.07318 396.10727 396.97897 397.74704 398.44162
 399.0765  399.67535 400.20398 400.23495 400.2647  400.29343 400.3211
 400.3479  400.3739  400.39932 400.4242  400.44867 400.47275]","[0.02642036 0.0528283  0.052787   0.05273954 0.05270719 0.05268243
 0.05266232 0.0526455  0.05263052 0.05261653 0.05260372 0.05259118
 0.05257736 0.05256493 0.05255592 0.05254775 0.05253932 0.05252963
 0.0525163  0.02625421]",2016-01-06 00:02:15
5,20160106000229,-77.64909,133.44003,1452038550.8858845,59.400375,25.86005,1,406.5457,3.4419448,398.74173,"[6.8504639e-02 3.6055077e+01 7.2110153e+01 1.0816522e+02 1.4422031e+02
 1.8027536e+02 2.1633044e+02 2.5238553e+02 2.8844061e+02 3.2449567e+02
 3.6055072e+02 3.9660580e+02 4.3266089e+02 4.6871597e+02 5.0477106e+02
 5.4082611e+02 5.7688123e+02 6.1293622e+02 6.4899133e+02 6.8504639e+02]","[390.6154  393.7593  395.1209  396.1657  397.04648 397.82257 398.524
 399.16647 399.77524 400.19675 400.2267  400.25595 400.28458 400.31256
 400.34003 400.36703 400.39368 400.41995 400.44598 400.4718 ]","[0.02641929 0.05282607 0.05278469 0.05273729 0.05270504 0.05268043
 0.05266039 0.05264342 0.05262878 0.05261535 0.05260282 0.05259149
 0.05258043 0.05256986 0.05256114 0.05255174 0.05253878 0.05252735
 0.05251862 0.026257  ]",2016-01-06 00:02:29
6,20160106000234,-77.64858,133.45714,1452038555.6111052,59.393944,24.959421,1,404.90884,3.4030194,398.74182,"[6.8647705e-02 3.6130371e+01 7.2260742e+01 1.0839110e+02 1.4452148e+02
 1.8065186e+02 2.1678220e+02 2.5291260e+02 2.8904297e+02 3.2517334e+02
 3.6130371e+02 3.9743405e+02 4.3356439e+02 4.6969482e+02 5.0582520e+02
 5.4195557e+02 5.7808594e+02 6.1421625e+02 6.5034668e+02 6.8647699e+02]","[390.6154  393.75943 395.1211  396.16592 397.04672 397.8228  398.5243
 399.1668  399.7756  400.19675 400.22675 400.25598 400.2846  400.3126
 400.3401  400.3671  400.3937  400.41998 400.44604 400.47186]","[0.02641854 0.05282459 0.05278324 0.05273585 0.05270362 0.05267904
 0.05265906 0.0526422  0.05262766 0.05261446 0.05260225 0.05259116
 0.05258046 0.05257031 0.05256167 0.05255258 0.05254093 0.05253074
 0.05252255 0.02625907]",2016-01-06 00:02:34
7,20160106000243,-79.60094,141.20778,1452038564.830166,59.580864,1.1799036,1,410.65543,3.5909727,398.8492,"[7.2248779e-02 3.8025673e+01 7.6051346e+01 1.1407701e+02 1.5210269e+02
 1.9012837e+02 2.2815402e+02 2.6617969e+02 3.0420538e+02 3.4223105e+02
 3.8025674e+02 4.1828241e+02 4.5630804e+02 4.9433374e+02 5.3235938e+02
 5.7038513e+02 6.0841077e+02 6.4643640e+02 6.8446210e+02 7.2248779e+02]","[390.62036 393.8728  395.28137 396.36227 397.27347 398.07642 398.8016
 399.4682  400.10062 400.20013 400.232   400.2636  400.29492 400.32605
 400.35693 400.3877  400.41827 400.44873 400.47916 400.50946]","[0.02642105 0.05282964 0.05278818 0.05274061 0.05270837 0.05268379
 0.05266372 0.05264656 0.05263144 0.05261734 0.05260385 0.05259049
 0.05257891 0.05256975 0.05255701 0.05254226 0.05253093 0.05252159
 0.05251653 0.02625799]",2016-01-06 00:02:43
8,20160106000306,-83.1731,136.99472,1452038587.7620072,62.564915,26.946321,1,409.29367,3.4120817,398.6984,"[6.9887534e-02 3.6782913e+01 7.3565826e+01 1.1034874e+02 1.4713165e+02
 1.8391457e+02 2.2069748e+02 2.5748038e+02 2.9426331e+02 3.3104620e+02
 3.6782913e+02 4.0461203e+02 4.4139496e+02 4.7817789e+02 5.1496075e+02
 5.5174371e+02 5.8852661e+02 6.2530951e+02 6.6209241e+02 6.9887537e+02]","[390.6137  393.72067 395.06625 396.09875 396.96924 397.73608 398.4293
 399.06836 399.66025 400.1499  400.18314 400.21683 400.25098 400.2855
 400.32037 400.35556 400.391   400.42667 400.4625  400.49844]","[0.02642163 0.05283068 0.05278894 0.05274108 0.05270871 0.05268414
 0.05266425 0.05264737 0.05263256 0.05261901 0.05260621 0.05259414
 0.05258248 0.05257079 0.05255967 0.05254756 0.05253248 0.05251848
 0.05250308 0.02624676]",2016-01-06 00:03:06
9,20160106000320,-80.98202,128.49033,1452038601.7062888,62.078674,4.085283,1,405.3369,4.49473,398.82724,"[6.8004161e-02 3.5791668e+01 7.1583336e+01 1.0737500e+02 1.4316667e+02
 1.7895833e+02 2.1475000e+02 2.5054166e+02 2.8633334e+02 3.2212500e+02
 3.5791666e+02 3.9370834e+02 4.2950000e+02 4.6529166e+02 5.0108331e+02
 5.3687500e+02 5.7266669e+02 6.0845831e+02 6.4425000e+02 6.8004169e+02]","[390.61984 393.86154 395.2655  396.3428  397.25098 398.05112 398.7745
 399.4398  400.05835 400.18607 400.2157  400.24536 400.27502 400.3047
 400.33435 400.36404 400.39374 400.42346 400.45316 400.48285]","[0.02641946 0.05282642 0.05278485 0.05273714 0.05270479 0.05268023
 0.05266032 0.05264346 0.05262861 0.05261532 0.05260325 0.05259158
 0.05257993 0.05256862 0.05255788 0.05254716 0.05253753 0.0525297
 0.05252337 0.02626039]",2016-01-06 00:03:20
