,sounding_id,latitude,longitude,time,solar_zenith_angle,sensor_zenith_angle,xco2_quality_flag,xco2,xco2_uncertainty,xco2_apriori,pressure_levels,co2_profile_apriori,pressure_weight,dates
10,20160101003629,-79.384575,100.92423,1451608590.7922611,63.84274,26.94081,1,409.56158,3.6961858,398.6839,"[6.1803330e-02 3.2528072e+01 6.5056145e+01 9.7584206e+01 1.3011229e+02
 1.6264035e+02 1.9516841e+02 2.2769647e+02 2.6022458e+02 2.9275262e+02
 3.2528070e+02 3.5780878e+02 3.9033682e+02 4.2286490e+02 4.5539294e+02
 4.8792105e+02 5.2044916e+02 5.5297717e+02 5.8550525e+02 6.1803333e+02]","[390.58878 393.71622 395.07068 396.11002 396.98618 397.75812 398.45605
 399.09665 399.6959  400.15424 400.18015 400.20578 400.23123 400.2564
 400.28143 400.30624 400.33087 400.35535 400.37967 400.40393]","[0.0264176  0.05282237 0.05278032 0.05273243 0.05270021 0.05267602
 0.05265657 0.05264026 0.05262603 0.0526133  0.05260175 0.05259099
 0.05258109 0.05257203 0.05256302 0.05255381 0.05254497 0.05253675
 0.05252844 0.02626204]",2016-01-01 00:36:29
11,20160101003633,-79.38664,100.92823,1451608595.2858999,63.83913,25.849901,1,418.1896,3.7420676,398.68393,"[6.1859220e-02 3.2557484e+01 6.5114967e+01 9.7672447e+01 1.3022993e+02
 1.6278743e+02 1.9534489e+02 2.2790240e+02 2.6045987e+02 2.9301736e+02
 3.2557486e+02 3.5813232e+02 3.9068979e+02 4.2324728e+02 4.5580481e+02
 4.8836230e+02 5.2091974e+02 5.5347723e+02 5.8603473e+02 6.1859222e+02]","[390.58878 393.71625 395.0707  396.11002 396.98624 397.75818 398.45612
 399.0967  399.69595 400.15424 400.1801  400.20578 400.23123 400.2564
 400.28143 400.30624 400.33087 400.35535 400.3797  400.40393]","[0.02641797 0.05282314 0.05278115 0.05273329 0.05270109 0.0526769
 0.05265744 0.05264108 0.05262675 0.05261387 0.05260215 0.05259119
 0.05258111 0.05257196 0.05256268 0.05255296 0.0525436  0.05253493
 0.05252607 0.02626069]",2016-01-01 00:36:33
12,20160101003638,-79.38778,100.94926,1451608600.011362,63.832253,24.94954,1,412.85428,3.722407,398.68402,"[6.1827615e-02 3.2540852e+01 6.5081703e+01 9.7622559e+01 1.3016341e+02
 1.6270427e+02 1.9524512e+02 2.2778595e+02 2.6032681e+02 2.9286768e+02
 3.2540854e+02 3.5794937e+02 3.9049023e+02 4.2303110e+02 4.5557190e+02
 4.8811279e+02 5.2065363e+02 5.5319446e+02 5.8573535e+02 6.1827618e+02]","[390.58878 393.71637 395.0709  396.11026 396.98645 397.75848 398.45645
 399.09705 399.69632 400.15424 400.18015 400.2058  400.23126 400.25644
 400.28146 400.30627 400.3309  400.3554  400.37973 400.404  ]","[0.02641759 0.05282236 0.05278032 0.05273243 0.05270022 0.05267604
 0.05265659 0.05264027 0.05262605 0.05261332 0.05260177 0.052591
 0.0525811  0.05257203 0.05256303 0.05255381 0.05254495 0.05253671
 0.0525284  0.02626202]",2016-01-01 00:36:38
13,20160101003643,-81.806496,104.206,1451608604.5049608,64.022545,4.066544,1,410.59207,3.7115378,398.61816,"[6.2981136e-02 3.3147968e+01 6.6295937e+01 9.9443893e+01 1.3259187e+02
 1.6573984e+02 1.9888779e+02 2.3203578e+02 2.6518375e+02 2.9833173e+02
 3.3147968e+02 3.6462766e+02 3.9777557e+02 4.3092358e+02 4.6407156e+02
 4.9721951e+02 5.3036749e+02 5.6351544e+02 5.9666345e+02 6.2981140e+02]","[390.58597 393.65192 394.97977 395.99866 396.8576  397.6144  398.29843
 398.92813 399.51407 400.05658 400.15378 400.18228 400.21088 400.23965
 400.26855 400.2976  400.32675 400.356   400.3853  400.41473]","[0.02641894 0.05282498 0.05278288 0.05273493 0.05270253 0.05267814
 0.0526585  0.05264198 0.05262769 0.05261475 0.05260282 0.05259207
 0.05258115 0.05256997 0.05256052 0.05255304 0.05254412 0.05253116
 0.05252085 0.02625898]",2016-01-01 00:36:43
14,20160101003647,-81.8063,104.24781,1451608609.2311873,64.01427,1.1480534,1,409.25378,4.3852096,398.61835,"[6.3313566e-02 3.3322929e+01 6.6645859e+01 9.9968781e+01 1.3329172e+02
 1.6661464e+02 1.9993756e+02 2.3326048e+02 2.6658344e+02 2.9990637e+02
 3.3322928e+02 3.6655222e+02 3.9987512e+02 4.3319809e+02 4.6652097e+02
 4.9984393e+02 5.3316687e+02 5.6648975e+02 5.9981274e+02 6.3313562e+02]","[390.58597 393.65207 394.97995 395.99887 396.8579  397.6147  398.2988
 398.9285  399.51447 400.05698 400.1538  400.18228 400.21094 400.2397
 400.26862 400.29764 400.32678 400.35605 400.38538 400.41476]","[0.02641906 0.05282531 0.05278335 0.05273549 0.05270315 0.0526788
 0.05265918 0.05264265 0.05262834 0.05261531 0.05260329 0.05259245
 0.05258114 0.05256965 0.05256026 0.05255266 0.05254313 0.05252913
 0.05251911 0.02625855]",2016-01-01 00:36:47
15,20160101003652,-81.80516,104.29102,1451608613.724102,64.0055,1.78611,1,406.5481,3.6927793,398.6185,"[6.3248768e-02 3.3288826e+01 6.6577652e+01 9.9866470e+01 1.3315530e+02
 1.6644414e+02 1.9973294e+02 2.3302177e+02 2.6631061e+02 2.9959943e+02
 3.3288828e+02 3.6617706e+02 3.9946588e+02 4.3275473e+02 4.6604355e+02
 4.9933237e+02 5.3262122e+02 5.6591003e+02 5.9919885e+02 6.3248767e+02]","[390.58597 393.6522  394.98013 395.9991  396.85815 397.615   398.29907
 398.92883 399.51483 400.05737 400.15384 400.1823  400.21097 400.23975
 400.26865 400.2977  400.32684 400.3561  400.38544 400.41483]","[0.026419   0.05282512 0.05278305 0.05273513 0.05270275 0.05267837
 0.05265874 0.05264221 0.05262791 0.05261493 0.05260298 0.05259219
 0.05258109 0.05256983 0.05256048 0.05255288 0.05254363 0.05253029
 0.05252038 0.02625904]",2016-01-01 00:36:52
16,20160101003656,-84.23983,108.36925,1451608618.4502885,64.4495,24.292768,1,409.15878,4.5729737,398.58545,"[6.5080792e-02 3.4253048e+01 6.8506096e+01 1.0275914e+02 1.3701219e+02
 1.7126524e+02 2.0551828e+02 2.3977135e+02 2.7402438e+02 3.0827747e+02
 3.4253049e+02 3.7678354e+02 4.1103656e+02 4.4528964e+02 4.7954269e+02
 5.1379572e+02 5.4804877e+02 5.8230182e+02 6.1655493e+02 6.5080792e+02]","[390.58475 393.62436 394.9408  395.95093 396.8025  397.5528  398.2306
 398.856   399.4385  399.96088 400.1331  400.1635  400.19455 400.22614
 400.2582  400.29077 400.32376 400.35712 400.3908  400.42474]","[0.02641915 0.05282541 0.05278333 0.05273535 0.05270286 0.05267835
 0.0526586  0.05264201 0.05262766 0.05261464 0.05260267 0.05259205
 0.0525812  0.05257028 0.05255974 0.05255102 0.05254291 0.05253153
 0.05252189 0.02625937]",2016-01-01 00:36:56
17,20160101003701,-84.23682,108.461365,1451608622.9428008,64.43809,24.814201,1,401.0617,3.9572315,398.58575,"[6.4894043e-02 3.4154762e+01 6.8309525e+01 1.0246429e+02 1.3661905e+02
 1.7077382e+02 2.0492857e+02 2.3908333e+02 2.7323810e+02 3.0739285e+02
 3.4154764e+02 3.7570236e+02 4.0985715e+02 4.4401190e+02 4.7816666e+02
 5.1232147e+02 5.4647620e+02 5.8063098e+02 6.1478571e+02 6.4894049e+02]","[390.58478 393.6246  394.9411  395.95132 396.80295 397.5533  398.23114
 398.8566  399.43918 399.96155 400.13315 400.1636  400.19464 400.22623
 400.2583  400.2909  400.32388 400.35724 400.3909  400.42487]","[0.02641962 0.05282638 0.05278433 0.05273636 0.05270387 0.05267936
 0.05265958 0.05264298 0.05262857 0.05261544 0.05260329 0.05259258
 0.0525815  0.05257006 0.05255895 0.05255004 0.05254183 0.0525295
 0.05251846 0.02625732]",2016-01-01 00:37:01
18,20160101003706,-84.23242,108.58071,1451608627.6683836,64.42361,25.597403,1,408.4243,4.02681,398.5861,"[6.50363266e-02 3.42296448e+01 6.84592896e+01 1.02688934e+02
 1.36918579e+02 1.71148239e+02 2.05377869e+02 2.39607513e+02
 2.73837158e+02 3.08066833e+02 3.42296478e+02 3.76526123e+02
 4.10755737e+02 4.44985413e+02 4.79215027e+02 5.13444702e+02
 5.47674316e+02 5.81903992e+02 6.16133667e+02 6.50363281e+02]","[390.58478 393.62488 394.94153 395.9518  396.80356 397.554   398.23187
 398.85736 399.44    399.9624  400.13324 400.1637  400.19476 400.22632
 400.25842 400.29102 400.32404 400.35742 400.39108 400.42505]","[0.02641913 0.05282538 0.0527833  0.05273532 0.05270283 0.05267832
 0.05265856 0.05264198 0.05262762 0.05261462 0.05260267 0.05259204
 0.05258127 0.05257036 0.05255979 0.05255109 0.05254299 0.05253167
 0.05252183 0.02625923]",2016-01-01 00:37:06
19,20160101003710,-84.343956,82.299965,1451608632.1619823,66.983894,26.922718,1,409.33923,3.8267472,398.63187,"[6.2433567e-02 3.2859772e+01 6.5719543e+01 9.8579315e+01 1.3143909e+02
 1.6429886e+02 1.9715863e+02 2.3001842e+02 2.6287817e+02 2.9573798e+02
 3.2859772e+02 3.6145749e+02 3.9431726e+02 4.2717706e+02 4.6003683e+02
 4.9289664e+02 5.2575635e+02 5.5861615e+02 5.9147595e+02 6.2433569e+02]","[390.5869  393.6739  395.0108  396.03668 396.90155 397.6635  398.352
 398.98755 399.57736 400.10416 400.13818 400.16592 400.19412 400.22278
 400.2519  400.2814  400.31128 400.34152 400.372   400.4028 ]","[0.02642106 0.05282902 0.05278666 0.05273866 0.05270628 0.05268187
 0.05266219 0.05264567 0.05263129 0.05261793 0.05260542 0.05259395
 0.05258201 0.05256915 0.0525568  0.05254469 0.05253268 0.05252328
 0.05251562 0.02625577]",2016-01-01 00:37:10
