,latitude,longitude,time,sensor_zenith_angle,xco2,xco2_uncertainty,xco2_apriori,dates
480,-80.016975,-173.27531,1451750111.2516432,4.0252557,358.6862,3.0952113,399.1584,2016-01-02 15:55:09
481,4.352174,-66.59083,1451754356.4466014,29.377584,398.86417,0.91868585,400.28912,2016-01-02 17:05:55
482,-15.866013,-70.56092,1451754688.3267567,25.81935,396.31088,1.3012341,399.8251,2016-01-02 17:11:26
483,-16.711727,-70.75059,1451754693.0523798,28.11307,393.6123,1.1725847,399.79007,2016-01-02 17:11:31
484,-17.538637,-70.94348,1451754715.9837782,25.681047,401.08524,0.8569631,399.7378,2016-01-02 17:11:54
485,-19.652847,-68.84074,1451754734.422101,15.361803,401.82425,1.8675506,399.42233,2016-01-02 17:12:12
486,-22.159948,-69.42042,1451754766.8045447,20.701199,398.30536,0.9029524,399.4274,2016-01-02 17:12:45
487,-23.41885,-69.71767,1451754789.7353797,19.370983,398.35312,0.7949757,399.4262,2016-01-02 17:13:08
488,-23.839962,-69.81772,1451754794.46048,20.721504,399.9218,0.82469565,399.42444,2016-01-02 17:13:12
489,-24.682304,-70.016365,1451754812.8987625,18.067034,397.52835,1.1298685,399.4649,2016-01-02 17:13:31
490,-25.517395,-70.22101,1451754822.1174612,20.724745,396.57718,0.6315375,399.45294,2016-01-02 17:13:40
491,-26.54241,-67.703995,1451754831.3365624,30.255678,400.97754,1.3900266,399.4345,2016-01-02 17:13:49
492,-26.353655,-70.42392,1451754840.5557842,18.022242,400.03024,0.77199364,399.39365,2016-01-02 17:13:58
493,-26.770689,-70.52614,1451754845.0493023,19.353598,396.9267,1.1372685,399.39572,2016-01-02 17:14:03
494,-28.027687,-70.83906,1451754868.2116792,18.012045,399.28018,1.0921922,399.43457,2016-01-02 17:14:26
495,-28.447683,-70.94537,1451754872.7046742,19.375723,398.55362,0.8056474,399.39752,2016-01-02 17:14:31
496,-28.869007,-71.05247,1451754877.4307399,20.732542,396.468,0.69223344,399.38367,2016-01-02 17:14:35
497,-29.4774,-68.367226,1451754881.9237754,29.48385,395.9867,0.83975744,399.46155,2016-01-02 17:14:40
498,-29.901062,-68.46163,1451754886.6499617,30.248869,397.18753,0.79995185,399.43414,2016-01-02 17:14:45
499,-29.738167,-71.11642,1451754895.869063,18.130062,398.53003,0.7564923,399.35394,2016-01-02 17:14:54
500,-30.136683,-71.297455,1451754900.3615751,19.391382,403.26892,0.8292531,399.3487,2016-01-02 17:14:58
501,-31.801651,-71.41619,1451754928.0185566,19.02224,400.37753,0.9208747,399.4115,2016-01-02 17:15:26
502,-33.04412,-71.49052,1451754951.1819794,17.64753,401.0421,0.9497834,399.3406,2016-01-02 17:15:49
503,-36.92126,-72.42025,1451755010.9888568,20.106276,397.61835,1.223291,399.3458,2016-01-02 17:16:49
504,-37.46738,-72.34806,1451755015.71448,22.667929,397.98618,0.77121013,399.35083,2016-01-02 17:16:54
505,-38.663204,-70.56925,1451755029.4261336,30.8534,397.49335,1.3730365,399.29816,2016-01-02 17:17:07
506,-38.245636,-72.661674,1451755034.1522799,19.648071,399.22452,0.9332856,399.27435,2016-01-02 17:17:12
507,-38.562813,-72.92599,1451755038.6462808,19.845644,397.5284,0.74259704,399.28094,2016-01-02 17:17:17
508,-38.879295,-73.191734,1451755043.3713808,20.142773,397.45227,0.7596074,399.2853,2016-01-02 17:17:21
509,-39.51529,-70.78145,1451755047.864376,29.497137,398.14948,1.1353182,399.27634,2016-01-02 17:17:26
510,-40.36266,-71.00039,1451755057.0830748,31.05026,396.8887,1.0235039,399.2826,2016-01-02 17:17:35
511,-41.183113,-71.224464,1451755071.0277586,30.951479,396.01492,1.1633203,399.2897,2016-01-02 17:17:49
512,-42.20273,-73.99318,1451755093.9591975,22.647453,386.4932,1.6347587,399.27335,2016-01-02 17:18:12
513,-76.42717,159.06802,1451756029.794395,26.909966,402.22778,6.2182827,398.76572,2016-01-02 17:33:48
514,-76.42968,159.06497,1451756034.2869072,25.819592,411.43527,6.3689513,398.76562,2016-01-02 17:33:52
515,-76.43334,159.07053,1451756039.0134156,24.92229,404.14386,6.215908,398.7657,2016-01-02 17:33:57
516,-78.35947,151.92326,1451756043.505968,3.9950924,413.80508,4.1126227,398.73746,2016-01-02 17:34:02
517,-78.363655,151.93597,1451756048.2321546,1.0871078,410.2783,3.8803897,398.73755,2016-01-02 17:34:06
518,-78.36838,151.95625,1451756052.7252302,1.8506807,411.64978,3.9585147,398.73764,2016-01-02 17:34:11
519,-79.89547,141.53746,1451756057.4512959,24.323034,400.34232,6.1229625,398.7917,2016-01-02 17:34:15
520,-79.90511,141.57706,1451756061.943808,24.859007,400.81924,6.036271,398.7918,2016-01-02 17:34:20
521,-79.91359,141.61507,1451756066.6693912,25.648108,400.52298,5.707867,398.79196,2016-01-02 17:34:25
522,-77.6816,134.72911,1451756071.1629896,26.899939,374.45978,2.04701,398.83813,2016-01-02 17:34:29
523,-77.69031,134.73697,1451756075.8885727,25.855968,370.12656,1.9723164,398.83823,2016-01-02 17:34:34
524,-77.69893,134.74706,1451756080.3820505,25.02064,372.71072,2.203518,398.83835,2016-01-02 17:34:38
525,-76.441666,144.31807,1451756089.600186,1.0665774,393.69977,3.5730314,398.7059,2016-01-02 17:34:48
526,-74.73228,151.50458,1451756103.5455136,24.447329,375.58817,2.0598292,398.7367,2016-01-02 17:35:01
527,-74.734955,151.51808,1451756108.039072,25.190626,375.3352,2.1616578,398.73682,2016-01-02 17:35:06
528,-72.80229,145.43492,1451756112.764655,26.891125,397.49896,7.6313953,398.99796,2016-01-02 17:35:11
529,-72.805145,145.43135,1451756117.2571673,25.799025,404.69443,7.827639,398.99786,2016-01-02 17:35:15
530,-72.80807,145.43,1451756121.9827504,24.907558,398.6164,7.8406663,398.9978,2016-01-02 17:35:20
531,-74.34834,138.5762,1451756126.4762282,3.9631257,420.80774,7.6265078,398.9302,2016-01-02 17:35:25
532,-74.35444,138.58426,1451756131.2014892,1.037712,397.17737,7.085509,398.9302,2016-01-02 17:35:29
533,-74.35991,138.5946,1451756135.6954098,1.9040275,406.908,7.0524974,398.9302,2016-01-02 17:35:34
534,-75.46824,130.05724,1451756140.42055,24.33663,404.6366,6.5348372,398.8833,2016-01-02 17:35:38
535,-75.47711,130.07265,1451756144.913505,24.87732,401.01822,6.342836,398.88342,2016-01-02 17:35:43
536,-75.48822,130.09451,1451756149.6396513,25.677992,386.24203,5.808102,398.88358,2016-01-02 17:35:48
537,53.431126,-78.65097,1451759436.1578538,25.789417,390.97324,3.89756,400.26727,2016-01-02 18:30:34
538,53.43258,-78.65337,1451759440.8833563,24.923044,394.17746,4.014462,400.26736,2016-01-02 18:30:39
539,52.159485,-70.99485,1451759459.3215585,24.058771,395.21063,3.4249136,399.3732,2016-01-02 18:30:57
540,52.156273,-70.99701,1451759463.8141916,24.606218,397.63443,3.5003493,399.37274,2016-01-02 18:31:02
541,52.15452,-70.99843,1451759468.5403376,25.413324,399.6601,3.6441956,399.37228,2016-01-02 18:31:06
542,38.444225,-83.19699,1451759680.5772483,26.839144,402.24472,1.4627856,400.7404,2016-01-02 18:34:39
543,38.444305,-83.199684,1451759685.0707664,25.763332,402.23688,1.5045277,400.74057,2016-01-02 18:34:43
544,38.445602,-83.20179,1451759689.7963896,24.89744,402.30078,1.4151691,400.74084,2016-01-02 18:34:48
545,38.05324,-80.19965,1451759694.2899883,3.682611,401.63885,1.6324195,400.41486,2016-01-02 18:34:52
546,38.05333,-80.200966,1451759699.0154908,0.7126536,402.21677,1.6140364,400.4161,2016-01-02 18:34:57
547,38.055527,-80.20194,1451759703.5080433,2.3005579,400.54086,1.4313302,400.41797,2016-01-02 18:35:02
548,34.90102,-78.09742,1451759721.9458833,26.650404,406.71884,1.6656432,400.95886,2016-01-02 18:35:20
549,34.895863,-78.10106,1451759726.672472,25.589247,403.9306,1.639681,400.9587,2016-01-02 18:35:25
550,34.894424,-78.10335,1451759731.1649845,24.730757,405.6497,1.7172923,400.95862,2016-01-02 18:35:29
551,35.94496,-83.837456,1451759749.603267,24.197392,406.4817,1.5168661,400.784,2016-01-02 18:35:48
552,35.947803,-83.837975,1451759754.3294535,24.760263,406.56717,1.6870035,400.78415,2016-01-02 18:35:52
553,35.9518,-83.838615,1451759758.8223681,25.593714,405.87994,1.4650545,400.78427,2016-01-02 18:35:57
554,12.897982,-86.42009,1451760109.1455936,3.6671615,402.2146,1.1176033,400.56598,2016-01-02 18:41:47
555,12.899467,-86.42067,1451760113.8711765,0.66599035,402.50482,1.1256036,400.5654,2016-01-02 18:41:52
556,12.900835,-86.42198,1451760118.363689,2.3496299,404.18314,1.0656921,400.5648,2016-01-02 18:41:56
557,-4.7919903,-90.159645,1451760399.6601715,3.7547023,398.1861,1.5332115,399.9466,2016-01-02 18:46:38
558,-4.7909784,-90.16127,1451760404.152684,0.76651144,399.67886,1.6616203,399.94662,2016-01-02 18:46:42
559,-83.461945,142.37457,1451761865.4820337,24.307604,400.38898,5.7625265,398.75278,2016-01-02 19:11:03
560,-81.820496,126.76776,1451761879.1946933,26.906443,410.15015,5.6354594,398.76752,2016-01-02 19:11:17
561,-81.82728,126.78922,1451761883.9202359,25.865885,409.998,5.6297746,398.76743,2016-01-02 19:11:22
562,-81.83504,126.82151,1451761888.4127483,25.027292,419.06693,5.718627,398.76733,2016-01-02 19:11:26
563,-80.02249,137.6415,1451761893.138975,4.017071,402.20126,5.9963074,398.76498,2016-01-02 19:11:31
564,-77.87602,144.07146,1451761906.8510711,23.97208,407.3741,4.7438345,398.76517,2016-01-02 19:11:45
565,-76.42984,134.52463,1451761920.7963586,26.907965,401.1336,5.6748066,398.87125,2016-01-02 19:11:59
566,-76.43234,134.5215,1451761925.2889514,25.817884,401.68378,5.79932,398.87128,2016-01-02 19:12:03
567,-76.43611,134.52753,1451761930.0154998,24.920395,402.90808,6.030488,398.87137,2016-01-02 19:12:08
568,-78.36074,127.37278,1451761934.5090985,4.0076146,403.86642,6.839701,398.84882,2016-01-02 19:12:13
569,-78.36693,127.39486,1451761939.2341585,1.0722657,399.2841,6.3427978,398.84894,2016-01-02 19:12:17
570,-78.37078,127.41096,1451761943.7271938,1.8533654,400.95178,6.310924,398.84903,2016-01-02 19:12:22
571,-79.89753,116.99066,1451761948.45338,24.321106,391.55267,2.664597,398.76184,2016-01-02 19:12:26
572,-79.90643,117.02574,1451761952.9468985,24.85697,398.42035,3.1790333,398.6665,2016-01-02 19:12:31
573,-79.91593,117.06818,1451761957.6724813,25.648891,396.3717,2.7306712,398.6667,2016-01-02 19:12:36
574,-77.68422,110.181786,1451761962.1649532,26.89727,402.5212,6.5586066,398.77777,2016-01-02 19:12:40
575,-77.69217,110.18778,1451761966.8905764,25.856468,395.2149,6.5191298,398.77777,2016-01-02 19:12:45
576,-77.70018,110.19647,1451761971.384175,25.022438,395.72824,6.5229945,398.77777,2016-01-02 19:12:49
577,-76.4387,119.75862,1451761976.1103213,3.9851813,404.31732,6.783794,398.86035,2016-01-02 19:12:54
578,-76.44351,119.76959,1451761980.6032763,1.0700828,400.46313,6.4138827,398.86038,2016-01-02 19:12:59
579,-76.44923,119.78546,1451761985.3294225,1.8758814,400.60382,6.520001,398.86044,2016-01-02 19:13:03
580,-74.73193,126.947334,1451761989.8223772,23.96836,405.94052,5.812558,398.8117,2016-01-02 19:13:08
581,-74.73438,126.95724,1451761994.5485637,24.446693,403.50314,5.517705,398.81174,2016-01-02 19:13:12
582,-74.73691,126.9704,1451761999.0422025,25.189701,400.86902,5.5810256,398.8118,2016-01-02 19:13:17
583,-72.80288,120.88354,1451762003.7676647,26.89998,389.69574,6.62089,398.9869,2016-01-02 19:13:22
584,-72.806564,120.88216,1451762008.2602575,25.802822,397.772,6.7670856,398.9868,2016-01-02 19:13:26
585,-72.81064,120.88384,1451762012.98576,24.906536,401.7084,6.8006525,398.9867,2016-01-02 19:13:31
586,-74.34989,114.02694,1451762017.4793587,3.9691956,402.24124,7.5193586,398.84406,2016-01-02 19:13:36
587,-74.35584,114.03521,1451762022.205545,1.0437986,396.82083,6.665544,398.84396,2016-01-02 19:13:40
588,-74.36139,114.04558,1451762026.6985,1.8979003,405.9523,6.8551264,398.84384,2016-01-02 19:13:45
589,-75.46886,105.507484,1451762031.4236403,24.33164,402.30783,6.0267696,398.8406,2016-01-02 19:13:49
590,-75.4782,105.52256,1451762035.9176815,24.874636,396.37424,5.6134224,398.8406,2016-01-02 19:13:54
591,-75.48844,105.54292,1451762040.6427412,25.67153,402.44113,5.509802,398.84064,2016-01-02 19:13:59
592,50.493793,-100.3667,1451765378.042221,3.7615516,403.57,5.5878797,400.1802,2016-01-02 20:09:36
593,50.494095,-100.368614,1451765382.5356185,0.80250067,401.84686,5.3018174,400.1804,2016-01-02 20:09:41
594,50.494926,-100.36995,1451765387.2607992,2.1810772,410.51413,5.9614086,400.18042,2016-01-02 20:09:45
595,50.952183,-104.09469,1451765391.7548404,24.180662,404.65707,5.026767,400.17502,2016-01-02 20:09:50
596,50.954315,-104.09492,1451765396.4799807,24.722456,404.24106,5.0071335,400.17422,2016-01-02 20:09:54
597,50.95971,-104.094215,1451765400.9734182,25.538145,406.03577,4.6943717,400.17194,2016-01-02 20:09:59
598,48.45022,-104.90638,1451765405.6990817,26.85422,403.3322,3.4861653,400.1422,2016-01-02 20:10:04
599,48.450397,-104.90948,1451765410.1926804,25.781134,404.12875,3.8561606,400.14145,2016-01-02 20:10:08
600,48.453785,-104.91109,1451765414.919269,24.909464,404.3774,3.71416,400.1399,2016-01-02 20:10:13
601,48.018124,-101.37302,1451765419.4117813,3.7391105,417.45193,5.5073085,400.1898,2016-01-02 20:10:17
602,48.019096,-101.37367,1451765424.138008,0.7686564,403.8637,5.3041363,400.18994,2016-01-02 20:10:22
603,48.018795,-101.37552,1451765428.6310031,2.206309,413.24905,5.583318,400.1898,2016-01-02 20:10:27
604,47.268482,-97.98585,1451765433.3561034,24.058542,405.58563,4.376251,400.3673,2016-01-02 20:10:31
605,47.266777,-97.98709,1451765437.850064,24.616331,407.10318,4.6051664,400.3678,2016-01-02 20:10:36
606,47.266975,-97.98766,1451765442.57617,25.437378,402.33133,4.273316,400.3678,2016-01-02 20:10:41
607,44.825794,-99.03924,1451765447.068803,26.65291,405.13312,3.471493,400.4913,2016-01-02 20:10:45
608,44.820305,-99.04387,1451765451.794386,25.59701,401.18176,3.6178765,400.49054,2016-01-02 20:10:50
609,44.817776,-99.04705,1451765456.2878237,24.743126,403.72177,3.6547098,400.48993,2016-01-02 20:10:54
610,45.535564,-102.30107,1451765461.014533,3.7145164,403.95035,3.634267,400.14584,2016-01-02 20:10:59
611,45.53479,-102.30353,1451765465.5070856,0.7631912,408.1716,3.742624,400.14487,2016-01-02 20:11:04
612,45.536137,-102.304634,1451765470.2331915,2.2330124,410.18286,3.8657894,400.14532,2016-01-02 20:11:08
613,45.965164,-105.6865,1451765474.7261868,24.189335,405.2168,2.5046175,400.05414,2016-01-02 20:11:13
614,45.966995,-105.68723,1451765479.4522524,24.740372,402.99783,2.4412067,400.0539,2016-01-02 20:11:17
615,45.969963,-105.68759,1451765483.945851,25.55659,404.11148,2.331491,400.05475,2016-01-02 20:11:22
616,43.453236,-106.40041,1451765488.6714742,26.84762,407.43817,2.6897638,399.53003,2016-01-02 20:11:27
617,43.45386,-106.40316,1451765493.1649923,25.771383,403.23993,2.4939845,399.53064,2016-01-02 20:11:31
618,43.456467,-106.405,1451765497.8905752,24.902414,399.29114,2.3305285,399.5321,2016-01-02 20:11:36
619,43.04577,-103.16805,1451765502.3841739,3.710225,405.45312,4.2175612,399.9443,2016-01-02 20:11:40
620,43.045914,-103.16903,1451765507.11032,0.7436015,413.46753,4.375575,399.94406,2016-01-02 20:11:45
621,43.045635,-103.1708,1451765511.6033957,2.2375104,406.41257,4.179436,399.94354,2016-01-02 20:11:50
622,42.33696,-100.05045,1451765516.328375,24.060686,401.5705,1.6208017,400.24945,2016-01-02 20:11:54
623,42.3367,-100.05121,1451765520.8223357,24.626842,402.38928,1.6202683,400.24945,2016-01-02 20:11:59
624,42.33549,-100.05251,1451765525.5486026,25.449297,402.33328,1.5038242,400.2495,2016-01-02 20:12:03
625,39.877045,-100.95838,1451765530.041115,26.647903,401.21707,1.3925194,400.1762,2016-01-02 20:12:08
626,39.87208,-100.96228,1451765534.7666576,25.588945,401.3623,1.4608918,400.1768,2016-01-02 20:12:13
627,39.869843,-100.96508,1451765539.2602966,24.73414,402.48788,1.332324,400.17706,2016-01-02 20:12:17
628,40.55178,-103.97871,1451765543.9857988,3.6926715,401.6679,4.1017222,399.69806,2016-01-02 20:12:22
629,40.55237,-103.98063,1451765548.4793975,0.72109216,406.51553,4.3995376,399.69775,2016-01-02 20:12:27
630,40.550938,-103.982796,1451765553.2055438,2.2507873,409.1628,4.368303,399.69836,2016-01-02 20:12:31
631,40.96054,-107.09841,1451765557.6984584,24.192951,421.21222,4.404006,398.9624,2016-01-02 20:12:36
632,40.964436,-107.09867,1451765562.424685,24.754025,411.17603,4.391579,398.96918,2016-01-02 20:12:40
633,40.96772,-107.09933,1451765566.9176803,25.579975,421.58008,4.3451953,398.97412,2016-01-02 20:12:45
634,36.802467,-108.43467,1451765594.5745811,29.686304,404.37466,1.863907,399.66513,2016-01-02 20:13:13
635,36.419456,-107.71466,1451765622.2325683,19.974464,413.24512,3.2733335,399.39877,2016-01-02 20:13:40
636,36.372726,-107.92616,1451765626.9581914,21.37664,414.02026,4.5557485,399.37292,2016-01-02 20:13:45
637,35.734097,-108.17279,1451765668.327792,28.40796,403.50574,1.1398709,399.38824,2016-01-02 20:14:26
638,24.888784,-105.53274,1451765778.9571657,26.669262,380.84427,1.1982112,400.09573,2016-01-02 20:16:17
639,25.50586,-108.09179,1451765792.9028556,3.6426861,400.19415,1.1529319,401.09866,2016-01-02 20:16:31
640,25.50689,-108.09359,1451765797.3953679,0.6548928,401.11807,1.1669834,401.09872,2016-01-02 20:16:35
641,25.5073,-108.09511,1451765802.1215544,2.3496926,399.57187,1.0961031,401.0988,2016-01-02 20:16:40
642,-79.44464,144.41367,1451767714.9734602,23.975918,407.84308,3.6169417,398.79272,2016-01-02 20:48:33
643,-78.90214,131.04951,1451767728.918305,26.925085,406.57315,5.0202823,398.82007,2016-01-02 20:48:47
644,-78.90444,131.04875,1451767733.411783,25.835432,406.6299,4.8078513,398.82004,2016-01-02 20:48:51
645,-78.90729,131.06189,1451767738.1379695,24.936884,411.3999,4.618411,398.82007,2016-01-02 20:48:56
646,-81.26907,126.720406,1451767742.6309242,4.0408783,412.67358,5.041748,398.7675,2016-01-02 20:49:01
647,-81.27218,126.7533,1451767747.3570704,1.1232017,407.92532,4.7885227,398.76794,2016-01-02 20:49:05
648,-81.27492,126.79215,1451767751.8500657,1.814925,407.04318,4.857028,398.7685,2016-01-02 20:49:10
649,-83.464874,117.8906,1451767761.0687642,24.83538,370.39587,1.8864447,398.62244,2016-01-02 20:49:19
650,-83.46993,117.97781,1451767765.7953932,25.61921,372.22916,1.7067174,398.62262,2016-01-02 20:49:24
651,-81.81611,102.20092,1451767770.2878654,26.915655,415.30093,4.417689,398.30698,2016-01-02 20:49:28
652,-81.82439,102.23175,1451767775.0134482,25.867094,407.54236,4.178401,398.307,2016-01-02 20:49:33
653,-81.8322,102.264404,1451767779.5069666,25.027742,408.7734,4.4408894,398.30707,2016-01-02 20:49:38
654,-80.02004,113.080826,1451767784.2331529,4.021623,404.07803,3.903287,398.59937,2016-01-02 20:49:42
655,-80.02365,113.102516,1451767788.727194,1.1097959,408.26266,5.216167,398.59946,2016-01-02 20:49:47
656,-77.87472,119.51684,1451767797.9458928,23.97281,405.7077,4.885995,398.81415,2016-01-02 20:49:56
657,-77.87643,119.544014,1451767807.1649938,25.184364,407.5945,4.178178,398.81427,2016-01-02 20:50:05
658,-76.42784,109.97,1451767811.8905768,26.907372,407.97504,6.772437,398.84448,2016-01-02 20:50:10
659,-76.43054,109.96754,1451767816.3841753,25.815777,404.4535,6.84178,398.84442,2016-01-02 20:50:14
660,-76.43272,109.96534,1451767821.1102412,24.925713,404.65692,7.0527506,398.84436,2016-01-02 20:50:19
661,-78.363464,102.83568,1451767830.3283765,1.0843657,387.07254,3.0237677,398.7425,2016-01-02 20:50:28
662,-78.36802,102.85512,1451767834.8223777,1.852138,380.10318,2.443308,398.74258,2016-01-02 20:50:33
663,-79.894,92.43791,1451767839.548564,24.318731,406.20593,4.287288,398.56006,2016-01-02 20:50:37
664,-79.903915,92.4761,1451767844.0410762,24.857874,406.8306,4.612131,398.56018,2016-01-02 20:50:42
665,-79.912056,92.51292,1451767848.7666593,25.645681,407.62082,4.0631065,398.5603,2016-01-02 20:50:47
666,-77.68225,85.63559,1451767853.260298,26.891129,402.72287,3.366575,398.7514,2016-01-02 20:50:51
667,-77.68999,85.64071,1451767857.9868464,25.85225,399.83524,3.3228414,398.7512,2016-01-02 20:50:56
668,-77.69932,85.652695,1451767862.479359,25.015356,402.5749,3.2550843,398.75092,2016-01-02 20:51:01
669,-76.43565,95.20576,1451767867.2055454,3.9869237,399.16907,4.2629247,398.72137,2016-01-02 20:51:05
670,-76.44072,95.217285,1451767871.6985404,1.0686401,402.82974,3.929893,398.72137,2016-01-02 20:51:10
671,-76.44693,95.23505,1451767876.4246867,1.8843999,394.32056,3.8320146,398.72134,2016-01-02 20:51:14
672,-74.732346,102.405106,1451767885.6437876,24.448345,402.23883,4.4649367,398.77972,2016-01-02 20:51:24
673,-74.73425,102.41549,1451767890.1363804,25.188377,403.85464,4.3989863,398.7798,2016-01-02 20:51:28
674,-72.802,96.33596,1451767894.8629692,26.890402,402.63187,5.5853553,398.74335,2016-01-02 20:51:33
675,-72.804276,96.33074,1451767899.3565276,25.800484,395.6879,5.412733,398.74326,2016-01-02 20:51:37
676,-72.8076,96.33015,1451767904.081668,24.906736,395.47925,5.3598456,398.74316,2016-01-02 20:51:42
677,-74.346535,89.47511,1451767908.575709,3.9725878,404.98724,4.8534274,398.81424,2016-01-02 20:51:47
678,-74.3533,89.48496,1451767913.300769,1.0382793,394.04684,4.5020943,398.81406,2016-01-02 20:51:51
679,-74.35837,89.49425,1451767917.79477,1.8989174,403.59888,4.541983,398.81393,2016-01-02 20:51:56
680,-75.46442,80.95634,1451767922.51987,24.331158,401.43237,5.7311335,398.87607,2016-01-02 20:52:00
681,-75.47749,80.97816,1451767927.0133882,24.882223,404.12262,5.849667,398.87582,2016-01-02 20:52:05
682,-75.48506,80.99377,1451767931.7400978,25.672747,402.5039,5.5310764,398.8757,2016-01-02 20:52:10
683,52.102707,-124.254074,1451771213.7608795,21.152308,399.48373,8.668956,399.6747,2016-01-02 21:46:52
684,52.714382,-128.86472,1451771222.9796588,31.66372,413.7717,6.798271,400.41745,2016-01-02 21:47:01
685,49.85601,-120.56626,1451771250.636761,30.031784,407.03342,8.853631,399.5815,2016-01-02 21:47:29
686,49.22107,-123.09395,1451771259.8567872,23.298784,398.54794,1.8593647,400.7477,2016-01-02 21:47:38
687,49.444874,-125.38756,1451771264.3492997,17.592184,401.8187,9.784026,400.09106,2016-01-02 21:47:42
688,47.70844,-123.86146,1451771292.0062408,20.14939,401.33823,8.058899,400.09998,2016-01-02 21:48:10
689,47.22592,-121.85941,1451771296.7328696,29.728466,416.96057,6.40822,400.07376,2016-01-02 21:48:15
690,46.914993,-122.00346,1451771305.9520915,29.008848,397.09708,6.762867,400.01105,2016-01-02 21:48:24
691,47.031364,-122.63719,1451771324.389851,23.80796,402.54266,2.8667889,400.58838,2016-01-02 21:48:42
692,47.029175,-122.6389,1451771328.8828864,24.120583,403.15363,3.004644,400.5886,2016-01-02 21:48:47
693,47.027668,-122.64048,1451771333.608952,24.714598,399.9002,2.5971138,400.58875,2016-01-02 21:48:52
694,44.82066,-123.58618,1451771338.1024704,26.657124,401.18695,4.8036475,400.18652,2016-01-02 21:48:56
695,44.816547,-123.59025,1451771342.8281336,25.595547,398.9206,4.883893,400.20306,2016-01-02 21:49:01
696,44.81704,-123.59219,1451771347.321692,24.733822,406.36298,4.5912933,400.20523,2016-01-02 21:49:05
697,-78.76132,146.83339,1451773523.0318785,23.982866,405.89377,3.1762555,398.7799,2016-01-02 22:25:21
698,-79.38645,133.66849,1451773536.9765625,26.947786,410.5998,4.014925,398.79828,2016-01-02 22:25:35
699,-79.38818,133.6871,1451773541.4702013,25.84605,411.7831,4.7982817,398.79843,2016-01-02 22:25:40
700,-79.38957,133.70071,1451773546.1962671,24.949457,404.12952,3.8265202,398.79855,2016-01-02 22:25:44
701,-84.34673,115.064644,1451773578.3472896,26.924932,398.85837,3.7629294,398.6154,2016-01-02 22:26:16
702,-81.9113,118.98442,1451773592.292577,4.069747,416.1974,4.6493244,398.72885,2016-01-02 22:26:30
703,-81.91262,119.03231,1451773596.785572,1.1420841,415.1246,4.313197,398.72897,2016-01-02 22:26:35
704,-81.913506,119.07826,1451773601.5106723,1.7950757,416.60052,4.247858,398.7291,2016-01-02 22:26:39
705,-78.89818,106.47911,1451773619.948995,26.93192,408.01987,3.1910386,398.76758,2016-01-02 22:26:58
706,-78.901306,106.490074,1451773624.4425132,25.832542,401.98212,3.0514534,398.76767,2016-01-02 22:27:03
707,-78.90438,106.50642,1451773629.1686594,24.932703,405.33374,3.1048627,398.76776,2016-01-02 22:27:07
708,-81.2654,102.152176,1451773633.6616545,4.045816,407.80606,4.053115,398.51117,2016-01-02 22:27:12
709,-81.26876,102.18886,1451773638.3877606,1.1219769,408.63644,3.9224925,398.51138,2016-01-02 22:27:16
710,-81.27182,102.23242,1451773642.8807557,1.8239323,406.1905,3.7327585,398.51163,2016-01-02 22:27:21
711,-81.81209,77.6462,1451773661.3196821,26.9149,402.7767,3.4635448,398.26895,2016-01-02 22:27:39
712,-81.82097,77.68132,1451773666.045144,25.863548,404.54758,3.4053743,398.32095,2016-01-02 22:27:44
713,-81.82762,77.70632,1451773670.5377772,25.029331,407.7617,3.617152,398.32132,2016-01-02 22:27:49
714,-80.02411,88.5775,1451773684.4830246,1.8362685,411.6707,4.1379533,398.55197,2016-01-02 22:28:02
715,-77.87069,94.959816,1451773688.976623,23.97391,399.60632,3.3353417,398.71915,2016-01-02 22:28:07
716,-77.871605,94.97057,1451773693.7021658,24.447376,397.95615,3.3375518,398.71915,2016-01-02 22:28:12
717,-76.42293,85.413025,1451773702.9212668,26.911549,411.4521,5.6723495,398.7748,2016-01-02 22:28:21
718,-76.426,85.41311,1451773707.4148655,25.817581,411.73834,5.408095,398.77475,2016-01-02 22:28:25
719,-76.42921,85.41604,1451773712.1399655,24.922808,409.77585,5.048838,398.7747,2016-01-02 22:28:30
720,-79.89002,67.8873,1451773730.5792942,24.32228,401.8381,4.0069942,398.50647,2016-01-02 22:28:49
721,-79.89869,67.92302,1451773735.0717664,24.855572,405.03085,3.566837,398.50613,2016-01-02 22:28:53
722,-79.9078,67.96357,1451773739.7973492,25.64604,404.1258,3.4333286,398.5058,2016-01-02 22:28:58
723,-76.43174,70.65826,1451773758.2362354,3.9808688,408.1685,7.1444173,398.96295,2016-01-02 22:29:16
724,-76.43668,70.66943,1451773762.7292707,1.0642599,398.4524,7.1156564,398.9627,2016-01-02 22:29:21
725,-76.44179,70.683235,1451773767.4553766,1.8740078,401.49313,6.925148,398.96243,2016-01-02 22:29:25
726,-74.726166,77.84647,1451773771.947889,23.968765,394.9823,5.5424495,398.9379,2016-01-02 22:29:30
727,-74.72768,77.85364,1451773776.674518,24.447283,391.8769,5.509225,398.93777,2016-01-02 22:29:35
728,-74.73003,77.86588,1451773781.1670706,25.189173,400.20023,5.4165483,398.9376,2016-01-02 22:29:39
729,-72.79739,71.787,1451773785.8933778,26.89084,397.95477,6.865009,399.22244,2016-01-02 22:29:44
