,latitude,longitude,time,sensor_zenith_angle,xco2,xco2_uncertainty,xco2_apriori
57,24.903086,177.91678,1452042648.7472625,21.585287,399.96252,2.3300712,401.1774
58,24.065054,177.71426,1452042662.4588757,21.583866,400.9418,3.4135318,401.14935
59,23.78666,177.64743,1452042667.1850622,21.573595,394.23767,1.8898944,401.13968
60,23.227255,177.5125,1452042676.4041634,21.580515,400.96082,2.5793962,401.10367
61,22.38848,177.31302,1452042690.1158571,21.582962,400.6135,4.100899,401.07333
62,15.951544,175.8239,1452042796.2505863,21.62091,398.99365,1.9334297,400.81573
63,14.2707,175.44423,1452042823.906964,21.6396,399.839,1.7128217,400.73886
64,8.386024,174.12924,1452042920.5899642,21.725262,399.92603,1.293576,400.494
65,6.4253535,173.69241,1452042952.9724479,21.75542,400.37976,1.4042897,400.4065
66,-10.806856,169.83092,1452043247.978653,15.749416,401.73972,0.9449262,399.7928
67,-11.0610075,169.77461,1452043252.4711654,15.509627,398.48184,0.912293,399.78732
68,-11.316299,169.71802,1452043257.1973517,15.280091,398.12076,0.88689274,399.78192
69,-14.891386,168.91388,1452043321.7297719,12.156018,400.36353,0.86890584,399.72678
70,-15.147716,168.85538,1452043326.2233706,11.949055,399.7611,0.8770158,399.72284
71,-15.402413,168.79718,1452043330.9489534,11.72871,399.30325,0.8058369,399.71906
72,-15.658273,168.73851,1452043335.4414656,11.521118,399.58426,0.8153034,399.71533
73,-15.913026,168.68004,1452043340.1676521,11.304231,398.86264,0.85082537,399.71173
74,-16.16804,168.62123,1452043344.6605668,11.0927305,401.1751,0.8888494,399.70828
75,-16.423841,168.56233,1452043349.386753,10.88826,398.42767,0.7996065,399.70493
76,-16.67945,168.50319,1452043353.8797884,10.685355,398.76266,0.92334986,399.7017
77,-16.934326,168.4442,1452043358.6048484,10.477599,399.2372,0.89084464,399.6985
78,-17.19055,168.38466,1452043363.0984874,10.283838,400.1647,0.98494697,399.69534
79,-17.95217,168.20694,1452043377.0431712,9.657751,399.62827,0.93274766,398.8749
80,-18.213188,168.14575,1452043381.5366893,9.51346,398.42307,0.97010374,398.87207
81,-18.46331,168.08707,1452043386.2628758,9.282022,397.24512,1.0523144,398.8695
82,-18.723148,168.02582,1452043390.7558708,9.133801,399.29242,0.88920003,398.86694
83,-19.23201,167.90541,1452043399.9745698,8.760801,399.74274,0.8655614,398.86212
84,-19.486547,167.84499,1452043404.700072,8.5808935,398.37564,0.9190234,398.8598
85,-19.741861,167.78423,1452043409.1936707,8.410761,399.17197,0.91121846,399.6799
86,-19.997393,167.72322,1452043413.9192536,8.247068,400.69153,0.922927,399.6779
87,-20.25382,167.6619,1452043418.4127717,8.09353,398.9863,0.8844453,399.67593
88,-20.507576,167.601,1452043423.1379926,7.926857,398.9229,0.93792975,399.6741
89,-21.017855,167.47794,1452043432.3570938,7.6293516,398.06033,1.1324725,399.67072
90,-22.038465,167.22986,1452043450.7943301,7.1065593,399.763,1.0145537,399.6648
91,-23.823135,166.78873,1452043482.94487,6.4762263,399.86932,0.9001356,399.65784
92,-24.331602,166.66125,1452043492.163971,6.3732553,399.88672,0.90192986,399.65656
93,-26.875734,166.01012,1452043538.258189,6.4824357,401.38184,0.8118103,399.6447
94,-27.12984,165.94383,1452043542.9837718,6.5481257,398.81546,0.8661569,399.64496
95,-27.384333,165.87709,1452043547.4773705,6.62292,400.22665,0.79584384,399.64526
96,-28.14636,165.67601,1452043561.4225774,6.8996515,400.07904,0.81719273,399.63724
97,-28.400469,165.60841,1452043565.915613,7.007431,398.55402,1.06784,399.64734
98,-29.416054,165.33534,1452043584.3533726,7.5120444,400.2807,0.8515432,399.63202
99,-29.922594,165.19757,1452043593.5715885,7.806072,403.5354,1.0593389,399.63388
100,-30.175295,165.12839,1452043598.2976542,7.9648366,400.44278,0.95372117,399.63492
101,-45.570877,160.18782,1452043879.3595777,20.479753,397.6708,1.3547305,399.42285
102,-45.846718,160.09326,1452043884.0846777,20.460594,398.5643,1.4984977,399.426
103,-46.677086,159.80225,1452043897.7978601,20.377209,398.53333,1.3414117,399.45953
104,-46.950993,159.70425,1452043902.5229602,20.373974,399.1848,1.8783942,399.41284
105,-49.154377,158.87492,1452043939.3990426,20.22465,397.80734,1.6165406,399.3931
106,-49.431244,158.76547,1452043943.8920782,20.190058,394.9232,1.3790375,399.4393
107,-79.457085,135.79004,1452044400.345768,25.899502,413.37857,3.2118323,398.81644
108,-77.647484,108.91496,1452044446.4400663,24.961206,407.10956,3.173192,398.7403
109,-79.60316,116.63719,1452044450.932981,4.1059837,413.55908,3.529713,398.7221
110,-79.59563,116.69407,1452044460.1526856,1.75469,409.72467,3.2619843,398.72226
111,-81.441025,126.832085,1452044464.8782685,24.280027,407.97256,3.6302123,398.7825
112,-83.16875,112.52757,1452044483.3160684,25.889587,414.51846,3.494531,398.72037
113,-83.16501,112.59634,1452044487.8091037,25.041096,406.1417,3.3149188,398.7206
114,-84.30097,89.5724,1452044547.848569,24.070969,410.46115,3.3840258,398.5697
115,-84.29825,89.69084,1452044552.3421674,24.354776,412.4996,3.3301446,398.5699
116,-84.29543,89.784706,1452044557.0672677,24.911161,409.86462,3.1661355,398.57
117,-84.34778,66.02185,1452044566.2864895,25.879234,409.66476,2.9798021,398.3447
118,-84.35106,66.104355,1452044570.7793639,25.035934,407.83118,2.9589794,398.34476
119,-78.89481,57.383892,1452044603.1624913,26.93126,404.2619,3.152169,398.63724
120,-78.89744,57.387764,1452044607.6554866,25.837862,402.21173,2.4207456,398.63718
121,-78.900345,57.40236,1452044612.380667,24.938967,400.8334,2.4300494,398.63715
122,-81.26257,53.06054,1452044616.8746681,4.0367746,406.9385,3.0278928,398.47528
123,-81.26542,53.08926,1452044621.6007738,1.1266255,408.62894,2.843286,398.47525
124,-81.26872,53.13697,1452044626.0933666,1.8251613,402.54648,2.638681,398.47516
125,-80.01249,39.429913,1452044658.4758506,4.026161,406.06247,3.1470037,398.55823
126,-80.01645,39.45471,1452044662.9693687,1.1086864,401.0192,2.905954,398.55823
127,-80.02052,39.484165,1452044667.6949515,1.8300395,401.60727,2.9138515,398.5582
128,-77.86699,45.866497,1452044672.1875846,23.974457,400.20224,2.9944835,398.5605
129,-77.86787,45.8782,1452044676.9141734,24.448832,405.05533,2.6241832,398.56052
130,-77.869125,45.897972,1452044681.4066858,25.18795,403.82462,2.6153946,398.56058
131,-76.41885,36.321617,1452044686.132872,26.916039,402.9649,3.6261854,398.73853
132,-76.42284,36.32588,1452044690.6257868,25.81671,408.36685,3.618695,398.73843
133,-76.42511,36.324383,1452044695.351973,24.92679,403.85327,3.5850878,398.73837
134,-78.35004,29.174742,1452044699.8449683,4.01701,402.10776,3.4196527,398.67783
135,-78.35565,29.193727,1452044704.5700684,1.0904722,405.0843,3.4400082,398.67786
136,-78.36127,29.217945,1452044709.0636268,1.8593564,400.66275,3.3291426,398.67786
137,-77.67447,12.000727,1452044727.5018692,26.894947,388.06357,3.7338023,398.78726
138,-77.682274,12.006286,1452044732.2280958,25.855124,372.58838,2.543149,398.7873
139,-77.691666,12.018299,1452044736.721091,25.017733,371.2788,2.637892,398.78732
140,-76.42853,21.570501,1452044741.4461508,3.9856641,406.10272,4.9731793,398.7796
141,-76.43348,21.581728,1452044745.940192,1.0688015,405.99863,4.8355126,398.77948
142,-76.43823,21.594795,1452044750.665252,1.8643178,401.78534,4.9195213,398.7794
143,-74.72156,28.755007,1452044755.1588907,23.968422,401.8072,3.6674807,398.8827
144,-72.797,22.696777,1452044773.5961273,25.799665,402.8452,8.072959,399.05212
145,-72.7995,22.694523,1452044778.3223138,24.909899,394.74005,7.419017,399.05173
146,-74.34098,15.846349,1452044782.8152685,3.9540524,406.5862,4.315225,398.74707
147,-74.34624,15.852454,1452044787.5413747,1.0381564,411.9031,4.2762384,398.74692
148,-74.35157,15.862427,1452044792.0339675,1.9005044,409.20398,4.087053,398.7468
149,39.943317,157.43526,1452048290.6940088,21.619358,401.02798,3.9258344,400.49432
150,26.58073,153.78328,1452048511.9468422,21.568056,401.20007,3.987138,401.2153
151,26.29979,153.71394,1452048516.440481,21.583715,399.84158,3.3922677,401.20535
152,25.741302,153.57686,1452048525.6595821,21.582464,396.71045,3.4243257,401.18353
153,25.460495,153.5082,1452048530.3847625,21.596819,393.5815,3.2818637,401.1744
154,23.225817,152.969,1452048567.2608852,21.59,405.19186,2.7373924,401.1367
155,22.665966,152.83578,1452048576.4799862,21.597404,394.8317,2.726391,401.1184
156,22.107512,152.7035,1452048585.6980815,21.591763,401.2001,3.4317892,401.08206
157,21.828312,152.63759,1452048590.1916802,21.588057,397.43375,3.142291,401.07126
158,17.630253,151.6637,1452048659.4502866,21.613579,398.1743,1.8517576,400.8791
159,17.349518,151.59956,1452048663.942799,21.622883,398.48785,2.0123472,400.86655
160,17.069086,151.53548,1452048668.6683416,21.629349,398.49918,1.76087,400.854
161,16.789566,151.47179,1452048673.1619806,21.626595,398.00497,1.7719494,400.85596
162,16.509403,151.40814,1452048677.887483,21.629877,399.54092,1.7898912,400.84317
163,16.2302,151.34457,1452048682.3810816,21.6244,398.6621,1.8387963,400.8303
164,15.949237,151.28096,1452048687.1061816,21.635258,398.29993,1.685406,400.80283
165,15.67029,151.2177,1452048691.6001825,21.62681,399.55835,1.6376426,400.78976
166,15.390263,151.15434,1452048696.3253632,21.629118,398.30426,1.6651205,400.7766
167,15.1085825,151.09073,1452048700.8182778,21.646563,398.35544,1.6956828,400.7635
168,14.827987,151.02742,1452048705.5444643,21.6535,397.85245,1.4623427,400.7502
169,14.54854,150.96436,1452048710.038063,21.649864,397.73886,1.7017059,400.73703
170,12.026975,150.39857,1452048751.6386821,21.679409,400.95654,1.5644488,400.5946
171,-0.020183107,147.69716,1452048949.7292995,21.96673,400.58716,1.094526,400.00006
172,-0.29985836,147.633,1452048954.4543595,21.976469,398.958,0.8944606,399.9893
173,-0.5790982,147.56863,1452048958.9478776,21.98276,400.75488,0.9663041,399.97864
174,-0.8578224,147.50438,1452048963.6735008,21.98473,400.89792,0.99537706,399.96805
175,-1.4187368,147.3744,1452048972.892642,22.023176,399.1649,0.9753021,399.96802
176,-6.60648,144.55478,1452049069.5745559,27.164412,394.40408,1.4618031,399.8294
177,-13.461288,142.71039,1452049175.7082791,31.73179,397.07928,0.9380596,399.67624
178,-14.351137,142.70224,1452049194.1461592,29.090513,399.6551,0.93068755,399.63495
179,-14.632334,142.63712,1452049198.6402006,29.098562,401.17197,1.1475358,399.63055
180,-14.459755,142.50232,1452049235.5151966,24.179012,399.62244,0.9377693,399.63342
181,-14.457502,142.50108,1452049240.2413428,24.765009,400.41098,0.9163868,399.63345
182,-14.453779,142.49953,1452049244.734378,25.620333,400.53845,0.87123847,399.6335
183,-17.032986,141.906,1452049249.4594784,26.935585,400.52014,1.0173831,399.6879
184,-17.033253,141.90506,1452049253.9530768,25.827423,400.04272,1.0375811,399.6879
185,-17.028492,141.90517,1452049258.6785793,24.9172,402.3912,1.027904,399.68796
186,-20.538631,146.3092,1452049290.828596,26.874495,401.96072,0.6616157,399.68253
187,-20.534662,146.30957,1452049295.5536559,25.771458,402.46793,0.67289597,399.6826
188,-19.9498,143.81335,1452049304.7728777,3.9095142,399.5259,0.94661933,399.69806
189,-19.945074,143.81271,1452049309.2663555,0.8990022,399.94278,0.8218292,399.69843
190,-19.940704,143.81207,1452049313.9919786,2.1126888,400.53488,1.0916029,399.69873
191,-19.530874,141.29271,1452049318.485497,24.103376,398.62595,0.71447015,399.67294
192,-19.527649,141.2916,1452049323.2116833,24.645813,399.23178,0.71470076,399.67294
193,-19.522337,141.29033,1452049327.7046382,25.46511,399.80612,0.7284662,399.673
194,-22.46663,143.23012,1452049346.1424782,3.9135337,402.1789,0.6009331,399.6593
195,-22.463326,143.22998,1452049350.868061,0.9209089,402.2335,0.57519597,399.65927
196,-22.45702,143.22972,1452049355.3605735,2.1061668,402.65005,0.59039927,399.65924
197,-23.027863,145.773,1452049360.08676,24.141527,402.81995,0.6233299,399.6559
198,-23.012808,145.77206,1452049369.305861,25.534773,402.37076,0.75728375,399.65588
199,-24.98423,142.63264,1452049387.7431378,3.9477732,401.27618,0.6154802,399.633
200,-24.980738,142.63188,1452049392.236656,0.9587239,401.4455,0.6003149,399.63303
201,-24.552206,140.01607,1452049401.4557972,24.087286,401.7099,0.538532,399.6491
202,-24.548456,140.01492,1452049406.1809778,24.62328,401.23425,0.55193293,399.6491
203,-24.543064,140.01369,1452049410.673973,25.433867,399.81265,0.5584165,399.64914
204,-27.076357,139.34457,1452049415.4000788,26.966265,398.89462,0.51659817,399.62708
205,-27.073326,139.345,1452049419.893074,25.842955,397.99805,0.6088516,399.62704
206,-27.071804,139.34468,1452049424.6193006,24.939013,398.6742,0.60008806,399.627
207,-27.496225,142.01695,1452049429.1117728,3.9522123,401.14212,0.6657296,399.50607
208,-27.492836,142.01703,1452049433.8373556,0.9675078,401.72357,0.6944402,399.50607
209,-28.062286,144.67415,1452049443.0575027,24.151667,401.6663,0.5609817,399.65454
210,-28.052511,144.67438,1452049447.5500555,24.711515,401.4171,0.57856894,399.6545
211,-28.043886,144.6739,1452049452.2761612,25.536629,401.5223,0.58989674,399.65448
212,-30.61258,144.10442,1452049456.7691967,26.925848,399.12177,0.69714403,399.1713
213,-30.607695,144.10542,1452049461.4942565,25.82503,399.5972,0.59440094,399.17126
214,-30.603624,144.10593,1452049465.9878955,24.941168,400.39252,0.56001586,399.17123
215,-30.007435,141.3819,1452049470.7134783,3.9746847,399.98297,0.6011813,399.28726
216,-30.00368,141.38127,1452049475.2069964,0.9922217,401.03854,0.57134074,399.28723
217,-29.997238,141.38126,1452049479.9325795,2.0220091,400.27753,0.58422947,399.28723
218,-29.561157,138.63971,1452049484.426178,24.072132,400.8489,0.67360157,399.3076
219,-29.556194,138.63911,1452049489.151278,24.599127,400.28018,0.53489405,399.30753
220,-32.51642,140.72127,1452049512.0820732,4.009906,400.92282,0.6881569,399.34702
221,-32.50997,140.72214,1452049516.807656,1.0029244,400.4965,0.6542276,399.347
222,-32.504787,140.72183,1452049521.3011742,1.9932938,401.1744,0.6288237,399.34695
223,-35.020443,140.03502,1452049553.6837788,4.025774,399.94943,0.77456146,399.28992
224,-35.01618,140.03468,1452049558.1762507,1.0485231,399.4527,0.62393814,399.2899
225,-35.009853,140.03476,1452049562.9018335,1.9543276,399.0346,0.6662807,399.28983
226,-36.47925,138.75632,1452049604.2714744,12.981795,399.4597,1.1822621,399.35123
227,-36.730755,138.67831,1452049608.9970574,13.205782,399.51044,0.98323685,399.35345
228,-36.982136,138.59972,1452049613.490656,13.431844,400.18848,1.0673048,399.3557
229,-37.233917,138.52074,1452049618.216762,13.654169,398.70157,1.2096056,399.358
230,-37.48313,138.44208,1452049622.709757,13.898743,398.73624,1.1748015,399.3603
231,-38.48709,138.1204,1452049641.1465912,14.8154335,399.3747,1.2740933,399.34628
232,-38.73831,138.03882,1452049645.8721743,15.04209,398.1864,1.068291,399.34872
233,-38.98869,137.957,1452049650.3656924,15.276281,399.20117,1.1970118,399.32733
234,-39.738605,137.70877,1452049664.3109798,15.987781,400.3839,0.82236826,399.33493
235,-39.98781,137.62514,1452049668.803975,16.230988,397.77438,0.80352473,399.29538
236,-40.987804,137.28474,1452049687.241815,17.169964,398.382,0.7231486,399.30615
237,-41.23623,137.1988,1452049691.9673576,17.417192,399.13306,0.7732677,399.30887
238,-41.734657,137.02454,1452049701.1860564,17.895788,399.64087,1.204365,399.35602
239,-42.729694,136.66977,1452049719.6243792,18.860405,395.27737,1.7420249,399.36703
240,-42.977554,136.57985,1452049724.1168916,19.107138,399.97702,0.8827263,399.3698
241,-43.47433,136.39766,1452049733.3359928,19.589323,395.93604,1.1444014,399.39914
242,-79.4635,111.21421,1452050286.470148,26.958532,411.50488,3.6267183,398.7454
243,-81.4407,102.29766,1452050355.7277486,24.283703,413.46732,3.0679088,398.6773
244,-81.42331,102.37884,1452050364.947976,25.576464,412.6991,2.905682,398.67725
245,-83.16925,87.987144,1452050374.1665542,25.888552,410.1693,3.5499394,398.59085
246,-80.97925,79.44221,1452050387.8776848,1.1695839,410.14566,3.3391662,398.52402
247,-80.97674,79.47419,1452050392.6038713,1.7577673,413.9692,2.6898727,398.5241
248,-84.24003,67.484024,1452050438.699095,24.29311,412.2176,2.5915077,398.3412
249,-84.236565,67.58884,1452050443.1916878,24.81658,405.26004,2.4970388,398.34106
250,-81.90938,45.342613,1452050466.3550303,4.0588675,409.44974,2.373654,398.5076
251,-81.910614,45.387646,1452050470.8480253,1.1359236,411.0438,2.3288236,398.50735
252,-81.911385,45.42767,1452050475.5741715,1.7924671,406.5158,2.321394,398.5071
253,-79.4393,46.226162,1452050484.7932725,24.450827,404.59555,2.1914349,398.49002
254,-78.895706,32.843243,1452050494.0124943,26.926607,405.50555,2.287851,398.66696
255,-78.89851,32.849754,1452050498.5049665,25.8321,405.1595,2.2432256,398.6152
256,-78.90086,32.855045,1452050503.231153,24.939022,406.17255,2.2267842,398.6152
257,-81.8108,4.0144596,1452050535.3810892,26.908066,392.71585,2.4807758,398.90445
258,-81.81746,4.0347924,1452050540.1061893,25.868244,394.2595,2.3606114,398.90433
259,-81.82569,4.0704293,1452050544.6001902,25.02693,395.1488,2.5175176,398.90414
260,-77.866875,21.314997,1452050563.0380704,23.97301,381.49155,2.6658354,398.79993
261,-76.42112,11.784257,1452050576.9816682,26.904564,413.91614,5.575927,398.7673
262,-76.423615,11.781131,1452050581.475267,25.81538,408.9377,4.978207,398.76736
263,-76.42873,-2.977475,1452050632.2957113,3.990101,387.18964,2.8657115,398.87723
264,-76.43482,-2.962651,1452050636.788626,1.0596621,388.40244,3.3495235,398.87726
265,-76.43913,-2.9513366,1452050641.5147722,1.8676891,391.82135,2.942785,398.87726
266,-74.72208,4.209263,1452050646.0083306,23.969463,398.13226,3.3704896,398.67587
267,-74.72566,4.223512,1452050650.7339134,24.450838,399.5294,3.5095785,398.67566
268,-74.72723,4.2329903,1452050655.2264662,25.190138,398.79074,3.429061,398.6755
269,-72.79323,-1.8492984,1452050659.9520087,26.899857,397.21255,4.359914,399.1113
270,-72.79729,-1.8496494,1452050664.4456878,25.801262,395.30185,4.149422,399.11057
271,-72.80076,-1.849716,1452050669.171834,24.907541,396.35687,3.998925,399.11
272,52.962032,138.00465,1452053992.4546733,3.7693975,403.58774,5.3640795,400.30133
273,52.961227,138.00302,1452053997.1810207,0.82186234,399.2962,5.0564957,400.29993
274,52.959793,138.00075,1452054001.6738548,2.135266,406.43643,5.364778,400.29852
275,52.157917,141.73306,1452054006.4000413,24.062452,397.9576,7.203716,400.58514
276,52.155094,141.73116,1452054010.8930767,24.61168,407.85464,7.4971867,400.58554
277,52.153263,141.72966,1452054015.6193032,25.419302,399.1292,6.6333504,400.5858
278,50.952072,133.18185,1452054047.7681935,24.178596,393.58804,3.5749555,399.8886
279,50.95355,133.18149,1452054052.4943397,24.720543,385.92056,3.1365888,399.88943
280,43.272785,133.95557,1452054126.2454584,21.64117,403.69705,4.507833,400.64426
281,42.99552,133.86324,1452054130.7395399,21.643892,407.01328,2.5517106,400.71417
282,42.441727,133.68091,1452054139.9571924,21.642155,402.27524,5.781152,401.0704
283,42.165066,133.59074,1452054144.6837811,21.63747,405.4776,5.8830724,401.07428
284,41.88713,133.50078,1452054149.1762133,21.645153,403.55478,5.062007,401.0873
285,41.85021,133.48952,1452054153.9018364,19.345089,401.19287,5.454241,401.0878
286,19.593235,127.56897,1452054517.9329739,21.619785,402.3731,1.951546,400.93643
287,6.43286,125.18341,1452054734.692973,20.54461,399.49875,1.2096403,400.34067
288,6.1517634,125.14306,1452054739.186491,20.53317,398.10864,0.9329173,400.38678
289,-3.726824,121.70667,1452054905.127132,23.195004,398.90094,1.268108,400.01407
290,-4.602749,121.93679,1452054919.0713735,21.313461,399.79953,1.0242425,399.9919
291,-8.50547,121.86946,1452054978.8776472,21.295187,406.29205,0.7703295,399.87875
292,-8.649941,121.18383,1452054983.6038737,21.901066,395.0336,0.8647327,399.87494
293,-9.423352,119.25324,1452055002.0410702,29.887987,399.53363,0.90746653,399.85638
294,-11.558427,120.57953,1452055043.4097857,14.948604,399.60394,0.89712834,399.79684
295,-12.067665,120.46608,1452055052.6288867,14.479674,398.6663,0.8557172,399.7864
296,-12.578385,120.35192,1452055061.8479877,14.026993,399.63864,0.8985104,399.77634
297,-12.834723,120.29444,1452055066.5731683,13.81138,399.53476,0.9510104,399.77142
298,-13.089754,120.23714,1452055071.0666866,13.583848,399.9725,0.96221596,399.7775
299,-13.345533,120.17974,1452055075.7922695,13.363374,400.09857,0.9387553,399.77277
300,-13.601373,120.12202,1452055080.2858682,13.14519,400.89407,1.0038639,399.7682
301,-13.8563,120.06443,1452055085.0114107,12.919613,400.1597,1.0279574,399.7637
302,-14.110918,120.006836,1452055089.5039632,12.692285,398.16153,0.9962553,399.75934
303,-14.366507,119.94893,1452055094.2300692,12.474303,400.13602,1.0931491,399.75504
304,-14.622054,119.890755,1452055098.7230644,12.258416,400.17795,1.2052277,399.75082
305,-20.533371,121.76526,1452055181.6933646,26.878555,403.9783,0.54612994,399.65182
306,-20.53043,121.76542,1452055186.4195511,25.778446,402.2769,0.7530607,399.65186
307,-20.524893,121.76589,1452055190.9125865,24.887318,402.9716,0.7302002,399.65186
308,-22.054379,116.12542,1452055223.2945874,26.948992,399.81073,0.93927443,399.64127
309,-22.053926,116.124855,1452055227.7875826,25.837059,401.87326,0.97866756,399.64127
310,-22.051018,116.124695,1452055232.513769,24.93015,401.19308,1.101736,399.64127
311,-30.606747,119.56111,1452055347.6339653,26.927122,399.86316,0.81750464,399.52234
312,-30.6017,119.56209,1452055352.3591459,25.825195,399.42563,0.6523375,399.52234
313,-30.596024,119.56301,1452055356.8520606,24.937447,399.99777,0.6876675,399.52237
314,-30.002193,116.8387,1452055361.5782871,3.9806361,401.03836,0.71691555,399.5015
315,-29.997894,116.838234,1452055366.0717652,0.9921834,401.5226,0.67629147,399.50146
316,-32.500694,116.1785,1452055412.1660635,1.9761525,396.36215,0.8261693,399.34796
317,-33.079838,118.98216,1452055416.8915658,24.163036,401.68036,0.8013853,399.3512
318,-33.071716,118.982155,1452055421.3851645,24.713343,400.79068,0.76017207,399.35114
319,-33.199524,115.19391,1452055435.3294864,10.167325,398.73395,0.65113395,399.3498
320,-34.20823,114.89906,1452055453.7676482,11.003437,399.49506,1.4607024,399.3568
321,-34.459713,114.82468,1452055458.2602813,11.221113,400.0405,1.5437799,399.35867
322,-34.713486,114.749214,1452055462.9857838,11.421437,400.59412,1.4803871,399.3606
323,-34.96451,114.67405,1452055467.4793825,11.64601,400.2082,1.5388601,399.33798
324,-35.971928,114.368904,1452055485.917665,12.522881,398.30887,1.3732207,399.32272
325,-37.22892,113.97824,1452055509.0806053,13.649659,396.2787,1.3390851,399.5081
